ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC029_T2_B_AMR_R1	SC030_T2_B_AMR_R2	SC031_T2_B_AMR_R3	SC032_T2_B_AMR_R4	SC033_T2_B_AMR_R5	SC029_T2_B_AMD_R1	SC030_T2_B_AMD_R2	SC031_T2_B_AMD_R3	SC032_T2_B_AMD_R4	SC033_T2_B_AMD_R5
ENSMUSG00000004633	Chn2	-0.835227356	-0.864217792	-0.701775015	-1.089473863	-0.471290904	-1.108472797	-1.025814897	-0.927491081	-1.076831979	-1.232613021	1.100401641	0.572164908	0.448990449	1.060414565	0.473949868	1.330355112	1.089388448	0.737916354	1.446182389	1.073444969
ENSMUSG00000004665	Cnn2	-0.901714863	-0.314755659	-0.659893894	-0.758144097	-0.394228283	-0.111346727	-0.184705851	-0.227127266	-1.315852286	-0.973017842	0.232942356	-0.697317122	-0.958783529	0.60797915	-0.599723247	1.643230045	1.36348941	0.480342322	2.065213743	1.703413641
ENSMUSG00000004698	Hdac9	-0.222393033	-1.016838347	-0.211123824	-0.605399887	-0.622809571	-1.148854695	-1.60084594	-1.589396228	-0.465409017	-0.906030609	1.256977138	1.204043405	-0.264601396	0.882233258	0.890271322	0.89293596	1.228839055	-0.003037675	1.000706978	1.300733107
ENSMUSG00000004707	Ly9	-0.801165242	-0.812616039	-0.981002812	-1.061802207	-1.081110434	-0.983146683	-1.141865674	-0.733461456	-0.346928703	-1.196403129	1.150715586	0.530030534	0.255560715	0.536433005	0.455271476	1.518975697	0.963761454	1.402522773	1.211938328	1.114292812
ENSMUSG00000004709	Cd244a	-0.897815975	-1.033252098	-0.427590579	-0.932350463	-0.568620413	-1.241209142	-0.688312747	-0.784185794	-1.231772225	-0.429945333	1.143611229	1.978176038	-0.232132472	1.524415533	1.393361204	0.275454834	1.011159014	-0.06547583	0.447006319	0.759478901
ENSMUSG00000004771	Rab11a	0.102190494	-0.222084509	-0.939609225	-0.934156612	-1.199587308	-0.503202273	-1.899047374	-0.890758712	-0.101856708	-1.45798906	1.427572788	1.208220372	-0.162387273	1.275561724	0.463477502	1.011261807	0.566513457	0.184208632	1.219040028	0.852632251
ENSMUSG00000004849	Ap1s1	-0.227257465	-0.608603421	-0.685161469	-0.396186901	-1.028879168	-0.453519767	-0.891019575	-0.964989339	-0.30010093	-2.513531618	0.722308466	1.380660219	0.144438409	1.21623848	0.913563047	0.803544422	1.194680835	-0.133178499	1.039921913	0.787072358
ENSMUSG00000004891	Nes	-1.867273686	-1.234400807	-1.012833312	-0.630816762	-0.050590759	-1.208849094	-0.686038175	-0.743295421	-0.247584909	-1.111343191	1.207932267	0.344780775	0.346237423	1.000308907	0.668424467	1.176978664	0.855488195	0.808333033	1.30081275	1.083729636
ENSMUSG00000004931	Apba3	-0.796544603	-0.152242251	-1.076849685	-0.668405771	-0.897030326	0.081922621	-1.42210339	-0.10437575	-1.139346384	-1.951876659	0.144239639	0.524762668	0.905538824	1.560318131	0.513474872	1.17728905	0.475815597	1.211721793	1.348268521	0.265423104
ENSMUSG00000004933	Matk	-1.115492746	-0.695024161	-0.881381257	-0.853216217	-0.720994057	-1.505430874	-0.99786342	-0.681979191	-0.800125862	-1.170373052	1.055384183	0.586004997	0.549038701	0.859218324	0.667857759	1.29523654	1.014587372	1.182466112	1.195384848	1.016702001
ENSMUSG00000004952	Rasa4	-0.779707086	-0.66111687	-0.677870721	-0.710226647	-0.697788675	-1.212052203	-1.158297937	-1.204637895	-1.011633051	-1.392495906	1.111507626	0.881187328	0.617514695	0.81223277	0.892170746	1.189865404	1.012534859	1.060925874	1.018336812	0.909550875
ENSMUSG00000005043	Sgsh	-0.748713242	-0.724425846	-0.568903166	-0.438694733	-0.608159561	-0.767129166	-1.128646866	-0.686238116	-1.9841444	-1.461307684	0.785657273	1.047593807	0.533838643	0.849741861	0.820433652	0.974031167	1.042426783	0.811440851	1.109319961	1.141878782
ENSMUSG00000005054	Cstb	-0.849631907	-0.786924715	-0.858614831	-0.771905877	-1.315698759	-0.767749649	-0.851907726	-1.029427117	-0.776333573	-1.332887609	1.341264199	1.339532988	0.17141691	1.058316356	0.925464555	1.194288493	0.963466885	0.609385678	0.919726847	0.818218853
ENSMUSG00000005078	Jkamp	-0.389745727	-0.086442617	-0.54111985	-0.641823082	-1.487273289	-0.084776908	-1.473851783	-0.179095564	0.759972168	-2.689401429	0.75551231	0.631457189	0.117040961	0.958191302	0.065313987	1.240153255	0.754021635	0.467124724	0.854285006	0.970457711
ENSMUSG00000005142	Man2b1	-0.78961801	-0.754454872	-0.884631782	-0.813130434	-0.891115146	-0.799400069	-0.948831767	-1.199693265	-1.113019051	-1.262024709	1.117023716	0.977714944	0.278940207	0.917271477	0.728524374	1.32084318	1.170416111	0.735279342	1.171163846	1.038741908
ENSMUSG00000005161	Prdx2	-0.566141841	-0.405784528	-0.812657486	-0.5687742	-1.188826431	-0.009116175	-0.676334748	-0.928883313	-0.655847094	-2.301992831	0.65992462	1.094420911	-0.302280429	1.008029801	0.776970197	1.255949677	1.279224211	0.151458637	1.30420338	0.886457643
ENSMUSG00000005233	Spc25	-0.273949431	-0.146817766	-1.239555541	-1.232090282	-0.958291318	0.112252805	-0.309840466	-0.074556854	-0.224299244	0.429732046	0.213370842	0.053480248	-2.158539391	0.104706719	0.073375521	1.379463372	1.817479889	-0.507226985	1.285868306	1.65543753
ENSMUSG00000005442	Cic	-0.360867403	-0.704923763	-0.17795702	-0.409897143	-0.429807807	-0.6627802	0.015406925	-1.498217282	-2.457812771	-0.631317664	0.789870349	-0.039180156	-0.479810108	0.799785655	0.482698612	1.493497863	1.411968669	0.59998247	1.133775535	1.125585239
ENSMUSG00000005510	Ndufs3	-1.007303273	-0.395351735	-1.004065337	-0.405138814	-1.756587572	0.301892179	-1.584653428	-0.393570903	0.854345494	-1.333396069	0.454171014	1.738889115	-0.460533601	0.635533526	0.235525441	0.580321614	1.108600224	0.078573084	0.996083804	1.356665238
ENSMUSG00000005575	Ube2m	-1.038488897	-0.969770666	-1.482007794	-1.180988689	-0.90982285	-0.51355641	-0.049403739	-1.374939432	-0.311778324	0.427870496	0.687433593	1.671411277	-0.912146039	0.465640555	0.598140528	0.844337485	0.997292843	0.407132736	1.527786847	1.11585648
ENSMUSG00000005580	Adcy9	-0.580222742	-0.305975232	-0.527265749	-1.243331837	-0.959633302	-1.418069135	-0.826020421	-1.106274986	-0.434848016	-1.716458346	0.930641127	0.529863979	0.629846871	0.856675933	0.784134925	1.267412612	1.168538766	0.929876653	1.036043747	0.98506515
ENSMUSG00000005583	Mef2c	-0.485155888	-0.812576569	-0.562793483	-0.621573779	-0.612728981	-1.2400035	-1.400418506	-1.237691416	-1.240586374	-1.007398263	0.944381628	0.42102219	0.549329262	0.785860737	0.608709087	1.236742963	1.006372307	1.033953072	1.33224022	1.302315291
ENSMUSG00000005615	Pcyt1a	0.453097915	-0.216751163	-0.178561118	-0.724044387	-0.759387128	-0.625426073	-1.280779662	-1.708932033	-1.638674523	-0.156827084	1.074488962	1.258898084	-0.87696658	0.053115586	0.028555081	1.540970133	1.569538567	0.693915113	0.80066642	0.69310389
ENSMUSG00000005656	Snx6	-0.115056762	-0.807975734	-1.5397573	-0.579338794	-1.090160704	0.183605241	-1.451828307	0.904174546	-0.455883146	-1.693139934	0.851244997	1.276266629	0.593723485	0.338688585	0.068620325	0.810416481	1.382994253	-0.830776392	1.084547651	1.069634877
ENSMUSG00000005687	Bcas2	-0.412091458	-0.196101266	-2.082770791	0.894004032	-1.016330767	-1.313672939	-1.036041871	-0.129158298	0.238958313	-1.355877803	-0.112103286	0.84120728	-0.272423434	0.245613529	0.028503681	0.916511559	0.71324635	1.751584235	1.144727202	1.152215731
ENSMUSG00000005802	Slc30a4	-0.398033369	-1.176342386	-0.281141192	-0.406458472	-0.130980214	-1.95333805	-1.296045837	-1.350793808	-0.747466826	-0.585672447	0.777428672	0.368300998	-0.028815034	0.970121135	0.341493191	1.278899623	1.255658108	0.81971038	1.441018323	1.102457204
ENSMUSG00000005804	Bloc1s6	-1.191101505	-1.10951214	-1.021153972	-1.567223635	-1.101642339	-0.688034225	-0.88099099	-0.898732863	0.110266925	-0.409985098	0.697806149	1.363178907	0.486636275	1.589104193	0.250212875	1.259111176	0.794326456	0.841631004	0.409240168	1.066862639
ENSMUSG00000005813	Metap1	-0.508832724	-1.108935904	-0.771465044	-0.862543003	-1.463841814	-0.520366336	-0.913917276	-1.4983519	0.293008751	-1.061686692	1.484886607	0.766179642	-0.295192541	0.789529104	0.682502204	1.438449078	0.686483526	0.630339512	1.296438813	0.937315995
ENSMUSG00000005824	Tnfsf14	-0.303588671	-0.393480018	-0.693876961	-0.710625299	-0.70165641	-1.69063269	-0.190745751	-1.69063269	-0.692135905	-1.69063269	0.58294998	0.973666102	0.539422801	1.046040076	0.893612927	0.536325297	1.071354245	0.879974557	1.063260742	1.171400358
ENSMUSG00000005973	Rcn1	-0.217049722	-1.344242996	-1.094996867	-0.740808472	-1.104390844	-2.094324337	0.120029058	-1.120050145	-0.199278202	-0.351616022	0.934696542	0.373370853	0.078293763	0.658523749	0.432474668	1.210316702	1.2104714	0.848297458	1.508093673	0.892189741
ENSMUSG00000006169	Clint1	-1.155773217	-1.116131041	-1.202804969	-1.013490013	-0.909335189	-0.382935944	-0.689029094	-0.40406028	-1.130313523	-0.300888445	0.508560227	0.754177397	-0.786749511	1.174126741	0.458035078	1.260671612	1.389456663	0.875168619	1.530994574	1.140320316
ENSMUSG00000006205	Htra1	-1.139314691	-1.139314691	-0.898491175	-0.732751682	-0.382745551	-1.139314691	-1.139314691	-0.599927778	-1.139314691	-1.139314691	1.093804051	0.881599371	1.004872621	0.770856526	0.520354996	0.860743172	1.108676069	1.203578549	1.206957801	0.798361176
ENSMUSG00000006221	Hspb7	-0.932280513	-0.932280513	-0.932280513	-0.932280513	-0.932280513	-0.932280513	-0.932280513	-0.932280513	-0.932280513	-0.932280513	1.306557186	0.690706635	0.545489793	0.842178521	0.130787725	1.557388819	0.892010647	0.845500732	1.322735521	1.189449552
ENSMUSG00000006241	Ccdc159	-1.17981084	-1.045321882	0.555892872	-0.584321788	-0.79419083	-0.65007833	-2.143882544	-1.395291118	-0.241033818	-0.217824777	1.059452728	1.293365588	0.696088927	1.082605715	0.536811614	-0.22690102	0.544155712	0.694507915	1.537680815	0.47809506
ENSMUSG00000006262	Mob1b	-0.65960683	-0.731749822	-1.606049653	-0.620992094	-1.176527678	-0.305432918	-1.609578962	0.789235991	-1.291777281	-0.517007611	0.33832656	1.376587014	-0.246964653	0.52704899	1.054332097	1.199696613	0.385690809	0.739374055	0.992208658	1.363186715
ENSMUSG00000006281	Tep1	-1.028920846	-0.806454157	0.537824272	-0.780056125	-0.462717153	-0.634768181	0.199436501	-0.646372366	-1.797632105	-1.903703671	0.724073761	0.822473968	-0.161903274	0.844795176	1.698267307	0.883809819	1.409899389	-0.176830009	0.538291147	0.740486547
ENSMUSG00000006360	Crip1	-0.463124825	-0.583222413	-0.604354938	-0.98237224	-1.080927431	-0.580550026	-1.342464321	-1.222907167	-1.015550942	-1.180509285	1.020333106	0.141558082	0.332494541	0.80133957	0.620730113	1.355644536	0.934173351	1.196471574	1.440659295	1.212579419
ENSMUSG00000006362	Cbfa2t3	-0.637636157	-0.542439607	-0.461572516	-0.304055167	-0.545560827	-0.913154872	-1.139735991	-1.676319064	-1.648165081	-0.734923203	0.750363558	0.770422782	-0.364497756	0.948725758	0.835742315	1.122355807	1.267025025	0.763910016	1.180054992	1.329459987
ENSMUSG00000006390	Elovl1	-0.399406205	-0.744137497	-0.721889362	-0.991329857	-1.082816037	-0.017158837	-0.514081195	-1.709913631	-1.219681756	-0.980720362	1.515676605	1.341154039	-0.380020123	1.126009155	1.072144232	0.666348999	0.687225547	0.176876578	1.100735084	1.074984625
ENSMUSG00000006395	Hyi	-1.855849797	-1.359449614	-0.079668484	-0.35626051	1.080394366	-1.48929821	-1.164517093	-0.238803278	-0.740830453	-0.699481401	1.106489748	0.398163326	-0.126761974	0.895552783	1.540650096	1.216159651	0.769308894	0.309745274	0.980758307	-0.18630163
ENSMUSG00000006423	C330007P06Rik	-0.222963689	-1.496475123	-0.401813915	-0.917976462	-1.106319856	-1.90092641	-0.865284529	-0.935584628	-0.490576113	0.128355985	0.884074557	1.369492416	0.365625512	1.401478563	0.343631089	0.747713683	0.432400886	0.318593966	0.666146348	1.68040772
ENSMUSG00000006435	Neurl1a	-0.512277263	-1.678336406	-0.654119726	-0.17492194	-0.870603681	-1.246727124	-1.372191604	-0.555279557	-0.520185533	-1.301113909	1.005601864	0.84875305	0.631467177	0.204286535	1.060508172	1.503150657	0.803060896	0.670189398	0.993067777	1.165671219
ENSMUSG00000006519	Cyba	-0.544678435	-0.625636558	-0.846003201	-0.526487512	-1.124816091	0.356951725	-0.260610435	-0.919149981	-1.048280167	-2.401619698	1.200142551	1.261998292	-0.203136202	0.877695569	0.599838638	1.153636951	0.870633055	0.327386274	1.051124876	0.801010352
ENSMUSG00000006527	Sfmbt1	-1.153625749	-1.167431304	-0.549007984	-1.092171647	-1.501513668	-1.540709418	-0.79675108	0.05270191	-0.276710907	0.34662729	0.227388189	1.174563541	0.433775916	0.067839312	1.37994103	1.14084475	0.770262931	-0.173442252	0.901388219	1.756030921
ENSMUSG00000006576	Slc4a3	-0.665376075	-0.835047899	-0.382089737	-0.85073955	-0.841862221	-1.583683872	-0.279715766	-1.583683872	-0.97969548	-0.858494004	0.578160796	0.06692974	0.584747702	1.002713537	1.170831109	1.590959608	0.731912181	1.116815789	1.214147844	0.803170172
ENSMUSG00000006611	Hfe	-0.794541978	-0.971371022	-0.717618839	-0.704275865	-1.22988113	-0.867798233	-0.831702787	-1.325262366	-0.620149343	-0.869875101	0.900564253	0.97392436	-0.088736469	1.347007214	0.722430381	1.113469409	0.946382068	0.115908354	1.671093354	1.230433739
ENSMUSG00000006728	Cdk4	-0.796968381	-0.90512334	-0.451843741	-0.929338508	-1.143470355	0.245047627	-1.225546046	-0.731896302	-0.077446494	-2.055512252	0.460902834	0.900405262	-0.14450497	0.416363214	0.42763834	1.015248958	1.507152781	0.932184337	1.250380435	1.306326602
ENSMUSG00000006736	Tspan31	0.230598714	-0.074267284	-0.872116424	-1.772455821	-1.102641343	0.085524775	-1.104393409	-0.450368965	-0.654058802	-2.123664678	1.355668513	1.08812051	0.067020432	0.893781906	0.371032189	0.990369044	0.985422086	0.808894994	0.450834381	0.826699182
ENSMUSG00000006818	Sod2	-0.68167848	-0.748186091	-1.024247443	-1.202867703	-1.151243436	-0.549803567	-1.186085038	-0.42238258	-0.94915474	-1.357607309	1.032260987	1.533371115	0.33147871	1.129773043	0.992739328	1.018500777	1.023645254	0.646632913	0.839073583	0.725780678
ENSMUSG00000006998	Psmd2	0.080047263	0.145113406	-0.819096043	0.13190984	-0.984218433	-0.291242633	-0.342121508	-0.840652828	-1.409736158	-2.322437451	0.713134036	1.563338642	-0.973265922	0.812722454	0.757520264	0.931273298	1.042572409	-0.109750724	1.171953985	0.742936102
ENSMUSG00000007379	Dennd2c	-1.00491421	-0.707519236	-1.244029123	-0.958859906	-0.71540828	-0.757630234	-1.658386932	-0.730324824	-1.081936318	-0.237670984	0.49483701	1.275415657	0.226037164	1.140541722	0.68535993	0.977044344	1.202161254	0.757658902	1.053177565	1.284446499
ENSMUSG00000007476	Lrrc8a	-0.750232301	-0.671963623	-1.649191313	-1.104693899	-1.44479718	-1.064921589	-0.295284186	-1.401124026	-0.211384757	0.271899712	1.278858422	1.028683203	0.522156977	0.611478135	-0.076767772	0.714691618	1.463503317	1.136020408	0.732472983	0.91059587
ENSMUSG00000007655	Cav1	0.222578684	-1.130038948	-0.401915904	-0.72068319	-0.903361791	-0.948565281	-0.898364511	-0.585550313	-2.114782158	-0.534826213	0.812163243	-0.289720268	0.255146684	1.038181738	0.744042319	1.098765416	0.570805904	0.621307235	1.557793734	1.607023618
ENSMUSG00000007659	Bcl2l1	-0.549978852	-0.983323036	-1.175286348	-1.33159397	-1.31375729	-0.224437462	-0.56009811	-0.762481212	-0.561491369	-1.149728841	1.321578047	1.554027411	-0.443151934	1.24557754	1.050383949	0.987620329	0.703111805	0.382856467	0.914207615	0.89596526
ENSMUSG00000008035	Mid1ip1	-1.172947899	-0.901572977	-0.976078767	-0.595320501	-0.803362535	-0.829172756	-0.556467285	-0.682918761	-1.096971387	-1.714348402	1.105660398	0.818819213	0.40654083	0.890059362	0.830340552	1.18759889	1.202047383	0.751647551	1.140857019	0.995590072
ENSMUSG00000008036	Ap2s1	-0.848715905	-1.523055201	-1.517864416	-0.512999897	-1.171077491	0.51958631	0.302521083	-0.413113049	0.422554887	-1.420328903	0.895245271	1.634699557	-1.101736383	1.139226406	0.299853212	0.720341074	1.051802633	-0.231273691	0.89521382	0.859120683
ENSMUSG00000008398	Elk3	-0.1142865	-1.076281374	-0.475651923	-0.595557173	-0.936192677	-0.866526118	-1.006709345	-1.331799411	-0.276338379	-0.488511414	0.665950009	0.323964166	-1.217666458	1.101990987	-0.192714439	1.589481368	1.221962065	0.535182142	1.553590857	1.586113618
ENSMUSG00000008435	Rdh13	-0.159085147	-0.016953302	-0.711166601	-0.499392246	-0.526079196	-1.019963264	-0.706297489	-1.637487655	-1.609058482	-1.748121747	1.25654398	0.706028711	0.711624193	0.351174419	0.855259855	1.075885104	1.11712376	0.979583872	0.900839461	0.679541775
ENSMUSG00000008496	Pou2f2	-0.766957248	-0.749502932	-0.534765851	-0.592746982	-0.556165963	-1.674588893	-1.001890586	-1.551362199	-1.030157363	-0.811930933	0.940683487	0.779081787	0.473777576	0.926826835	0.819663597	1.112036358	1.090823795	0.898498223	1.071517544	1.15715975
ENSMUSG00000008763	Man1a2	-0.843512762	-0.16937993	-0.259662132	-0.650752163	-0.68034788	-1.15926389	-1.287897426	-1.545642105	-0.889102606	0.247464947	0.862834649	-0.249919475	-0.645899173	0.901549867	0.441109245	1.186491741	1.008465809	0.161271071	1.794600921	1.777591293
ENSMUSG00000008855	Hdac5	0.05761128	-0.569135433	-0.597322024	0.006530519	-0.098252967	0.603114603	0.462754647	-1.708224561	-1.2560604	-1.979007159	0.653930678	-0.284377752	-0.450079361	-0.722418304	0.430874589	1.887141434	0.244337158	0.52100231	1.184414337	1.613166406
ENSMUSG00000008892	Vdac3	-0.447323296	0.007777341	-1.73853381	-0.372040845	-1.77116102	-0.276948656	-0.679393879	-0.268382467	0.073259551	-0.436147218	1.038305067	1.183894828	-1.045363601	-0.397595574	-0.179707039	1.60412747	1.6250838	-0.187997673	1.370147167	0.897999854
ENSMUSG00000009090	Ap1b1	-0.51780462	0.612431142	-0.28276883	-0.243454095	-0.598571189	-1.338487168	-0.872259934	-2.202666445	-0.868828773	-1.23262512	0.40286734	0.725184728	0.449352791	1.007410057	0.546173726	0.80290691	1.713233988	0.411165336	1.492889609	-0.006149452
ENSMUSG00000009207	Lnpk	0.139927677	-0.747628982	-0.398644545	-0.867915543	-0.127279276	-0.441036183	-0.988257964	-0.868912473	-2.278488935	-0.84370765	0.630413378	0.806904934	-0.658149858	0.708951358	0.752842935	0.867679791	1.198363718	0.509755073	2.099523452	0.505659094
ENSMUSG00000009292	Trpm2	-1.117755434	-0.412687567	-1.0330357	-0.893157378	-0.802637027	-1.408949627	-1.273812602	-0.887328939	-0.887372172	-0.740176078	1.13094936	1.063285465	0.646486512	1.000290861	0.867388474	1.124995564	0.982415143	1.239555578	0.774539635	0.627005933
ENSMUSG00000009376	Met	-1.191470589	-0.635296258	-0.862838752	-1.074140446	-0.478810959	-1.13421676	-1.097265765	-1.117707483	-0.890217678	-0.882769912	1.048637649	0.743129849	0.143874048	1.022874462	0.790659354	1.229437368	1.175114336	0.881900212	1.239595939	1.089511385
ENSMUSG00000009418	Nav1	-0.041217126	0.068896341	0.924889604	-0.12837839	0.713395352	-0.406418556	-0.218012345	-0.865051558	-1.454630439	0.965691378	-0.687623148	-1.698218789	-1.781630908	-0.009638276	-0.561580322	1.430385524	1.471113569	0.087712333	1.359856729	0.830459027
ENSMUSG00000009470	Tnpo1	-1.009855986	0.240574138	0.084386042	-0.532555844	-0.620253729	-1.189981463	-1.627159802	-0.698915129	-2.035391984	1.176487884	0.331834184	-0.424104279	0.17140943	0.660882595	-0.064435505	1.416296211	1.171579931	1.272001768	0.885872515	0.791329025
ENSMUSG00000009575	Cbx5	-0.671582609	-0.7205613	-0.170797241	-1.225805796	-0.564247484	-0.788368663	-0.600815691	-1.235836007	-1.784257964	-0.763117975	0.700373284	0.255232829	0.291239825	0.521150415	0.44233713	1.116393017	1.727559518	0.569411313	1.575780248	1.325913151
ENSMUSG00000009585	Apobec3	-0.956651308	-0.796647385	-0.617852014	-0.758777077	-1.248402639	-1.186439332	-0.878314382	-1.49098549	-0.532257245	-0.613039751	0.885716272	0.669795802	0.09190388	0.909693404	0.621600933	1.201239326	1.172628792	0.63447496	1.530192636	1.362120617
ENSMUSG00000009647	Mcu	-0.434743189	-0.937597833	-0.188132721	-1.261904431	-1.513854881	-0.878790855	-1.01041758	-0.646513143	-1.136026018	-1.003984975	0.78292023	0.777857032	0.255909552	0.763591439	0.349345492	1.461288983	1.269672329	1.014015364	1.22651894	1.110846263
ENSMUSG00000009681	Bcr	-0.751727036	-0.357232308	-0.511335354	-1.016441906	-0.815986292	-0.717464684	-1.031622497	-1.022476364	-2.304430579	-0.172495394	0.714358534	0.134879561	0.987665085	0.784292177	0.802455088	1.146868862	0.886236167	1.129728478	1.112806919	1.001921544
ENSMUSG00000009863	Sdhb	-1.165366649	-0.736443354	-0.629069787	-0.434649467	-0.96911238	-0.832077015	-0.614482265	-0.648246904	-0.554938645	-1.866314118	1.128372426	1.052419501	-0.383804196	0.604509011	0.546471763	1.340117645	1.469350569	0.2141654	1.359083534	1.120014932
