ensembl_gene_id	gene_name	SC01_T3_N_AMD_R1	SC02_T3_N_AMD_R2	SC03_T3_N_AMD_R3	SC04_T3_N_AMD_R4	SC01_T3_N_AMR_R1	SC02_T3_N_AMR_R2	SC03_T3_N_AMR_R3	SC04_T3_N_AMR_R4	SC06_T6_N_AMD_R1	SC07_T6_N_AMD_R2	SC08_T6_N_AMD_R3	SC09_T6_N_AMD_R4	SC10_T6_N_AMD_R5	SC06_T6_N_AMR_R1	SC07_T6_N_AMR_R2	SC08_T6_N_AMR_R3	SC09_T6_N_AMR_R4	SC10_T6_N_AMR_R5	SC11_T18_N_AMD_R1	SC12_T18_N_AMD_R2	SC13_T18_N_AMD_R3	SC14_T18_N_AMD_R4	SC15_T18_N_AMD_R5	SC11_T18_N_AMR_R1	SC12_T18_N_AMR_R2	SC13_T18_N_AMR_R3	SC14_T18_N_AMR_R4	SC15_T18_N_AMR_R5	SC16_T24_N_AMD_R1	SC17_T24_N_AMD_R2	SC18_T24_N_AMD_R3	SC19_T24_N_AMD_R4	SC16_T24_N_AMR_R1	SC17_T24_N_AMR_R2	SC18_T24_N_AMR_R3	SC19_T24_N_AMR_R4
ENSMUSG00000061477	Rps7	-0.82053016	-0.378640956	-0.595673412	-1.07957317	-0.847709397	-0.250112599	-0.639727732	-0.159209162	-1.105637995	-1.0882459	-0.997683141	-0.83025793	-1.181304799	-0.162496049	-0.489589347	-0.450840551	-0.201831427	-0.748631805	1.404406463	0.917339723	1.529849059	-0.042614364	1.343285717	0.895142691	0.66752538	-0.020017961	-0.880861555	1.110149032	1.942374837	0.110853115	-1.892937019	0.80912601	1.903291438	1.284502837	-0.208950992	1.155231126
ENSMUSG00000061518	Cox5b	-0.762012543	-2.176368584	-0.769729606	-1.201262148	-0.244003247	-1.081559859	-1.363962854	-0.887213458	-1.465316625	-0.285938071	1.216334703	-1.175653648	-0.154748452	0.728270543	-0.532911637	-0.692709013	0.032929802	-0.72441444	1.431174002	0.55487523	1.567651754	1.033342165	1.249395525	0.052979209	0.0720839	-0.2512406	0.177829963	0.354785247	1.943442176	1.418293198	-1.087758463	1.01292407	0.302801416	0.652254622	0.743219449	0.312216275
ENSMUSG00000061536	Sec22c	-1.613492947	0.035348009	-0.696885912	-1.066109954	0.561625345	-1.408345441	-0.147226116	0.39358162	-0.227278637	0.05674005	-1.339600614	-0.834583019	-1.624008972	0.315177896	-0.93640789	-0.301140504	0.458045693	-1.044541354	-0.275769302	-0.284304404	-0.920313413	-1.139083216	0.474119461	1.726253957	2.219082504	0.168285014	-0.03563823	0.553587273	1.725849599	1.501023182	-0.033886217	0.402950662	0.730966925	1.65187927	-0.181287521	1.135387203
ENSMUSG00000061689	Dlgap4	-1.069301769	-0.967021553	-1.029259747	-0.24476219	-1.394132365	-0.640889455	-0.897119327	-1.560594918	-0.625225673	-0.357107655	0.233782544	0.620794057	-1.00151007	-1.520859239	0.245883803	-0.180063888	-1.95610476	-0.945539325	0.452132793	0.160376988	0.816851024	1.578166213	1.568623008	-0.067840205	1.335968397	0.484674226	1.174635819	0.066559328	-0.276587152	1.046486602	1.450815697	1.053234338	1.751501503	-0.041131638	0.104956198	0.629608391
ENSMUSG00000061787	Rps17	-0.636935009	-0.356630425	-0.613089597	-0.863182948	-0.594221315	-0.640053182	-0.711455082	-0.830943075	-1.436906631	-0.713666301	-0.572578649	-0.772153196	-0.991941527	-0.620238989	-0.731376642	-0.818534406	-0.745254299	-0.860059921	1.189440808	1.104637072	1.376644376	0.917064753	1.673697931	0.019088828	0.323534073	-0.311745664	-0.935216948	0.820933438	1.713279705	0.950904344	-1.236617016	1.160647371	1.828398709	1.85426788	0.39317442	0.667087115
ENSMUSG00000061878	Sphk1	-1.525728315	-0.987427905	0.130596755	0.532696593	-0.73049389	-0.678809211	-0.124198195	-1.01785114	0.237030716	0.430346791	0.154417892	-0.383769705	0.830577036	-0.659066479	0.692540858	0.232166283	-1.525728315	9.86E-05	-0.94943055	0.240576454	1.220789861	1.238486751	-0.335767133	-1.525728315	-1.010894978	-0.653854259	0.096018665	-0.640828711	0.625110827	3.479351084	1.486560314	1.295980737	-0.139435217	0.282263313	0.090391833	-0.406989037
ENSMUSG00000061981	Flot2	0.488086775	-0.903996083	0.023658478	-0.055708142	-1.285977136	-0.811614857	-0.894087376	-0.393644681	0.129717166	-0.576958275	-0.691398026	-0.562027252	-0.953184271	-0.106436578	-0.76479736	-1.891712644	-0.73424295	-0.858843359	0.423355865	1.061851913	1.211667248	0.141769269	0.202262668	0.222121945	-0.407831707	0.025809948	0.576840102	-0.075338958	1.20353695	2.055967928	-0.785425097	3.196218649	0.13658764	1.252364748	-0.694804468	1.096211929
ENSMUSG00000061983	Rps12	-0.750032742	-0.320719189	-0.833361612	-1.527133051	0.120859558	-0.567810988	-0.936779792	0.064836771	-1.062299035	-1.234029428	-0.979312489	-1.141788883	-1.949163075	0.414758007	0.022723511	-0.795009119	-0.274186329	-0.824061623	0.953388785	0.721187518	1.065439894	0.386556374	1.29716497	1.056276628	0.598236311	0.359761434	-0.443341167	1.048111266	1.132935606	0.030548339	-1.452559906	0.382700687	1.609604677	2.020664184	0.32095234	1.484881567
ENSMUSG00000062006	Rpl34	-0.798624672	0.262031169	-0.039713088	-1.766687025	-0.238951781	-0.478836942	-0.78053308	-0.005672971	-0.075669495	-1.33950011	-1.057891667	-0.916596996	-2.051437159	0.729875764	-0.170050964	-0.197875458	0.359607944	0.292804128	0.788516218	1.275127614	1.188651742	0.537092171	1.339523582	0.298411744	0.042765886	-0.243470806	-0.761599634	1.005510017	0.732174391	0.070035673	-2.265822854	0.247252687	1.020445698	2.678467135	0.11550515	0.205135986
ENSMUSG00000062328	Rpl17	-1.486258735	-0.34043149	-0.985383177	-0.994734518	-0.70998025	0.238671427	-0.796715576	-0.269959464	-1.042842744	-0.804550464	-0.835872122	-1.384725534	-1.849525366	0.681359563	-0.478029113	-0.080248695	-0.048013608	-0.509539029	0.619586127	0.91814058	1.034920752	0.054718686	1.589534836	0.477602081	0.163389539	-0.162583312	-0.339918265	1.004902788	1.446396688	0.048454844	-1.151159722	0.229231794	1.889493138	2.464354141	0.274746037	1.134968161
ENSMUSG00000062352	Itgb1bp1	-0.103014828	-0.818128604	-0.929218649	-0.41243844	-2.433185021	-1.049114781	-0.556766187	0.354710659	1.514719602	-0.751668573	-0.419471207	0.187900726	-0.012249274	0.486347162	-0.034912871	-0.362693638	-0.587093685	-0.749859558	0.010719558	0.696667451	1.415406917	1.255161575	1.746921615	-0.669467467	0.896081274	-0.482293367	-1.160905495	-0.42458584	0.750478805	1.497646743	0.364095628	2.437398141	0.556766898	-0.142823045	-1.040332058	-1.030800163
ENSMUSG00000062373	Tmem65	0.29204431	0.460688999	-0.053828693	0.744853085	-0.573066927	-0.606866271	-1.744390915	-0.65495899	-0.146386178	-0.277098889	0.612028818	0.624591082	-0.046891588	0.074075577	-0.437743494	-0.557523162	-0.950379046	-1.420607058	0.788761558	-0.202124393	0.126696727	0.393200609	-0.380883819	0.052251395	-0.579676327	-1.142579691	-1.698291266	-1.067780072	1.098037963	2.761329441	1.215075772	2.340531336	-0.385487352	1.51359899	-0.716131678	0.544930147
ENSMUSG00000062580	Timm17a	-0.063092177	-0.141419536	-1.553874787	-0.924561507	0.119765245	-0.507861244	-1.267018286	-1.797446149	1.484667149	-0.261548029	0.039205252	-0.223255428	1.555662711	0.650369182	-0.146778223	-1.287538792	-0.831017811	-0.378988063	-0.183330401	0.738687007	1.085932067	0.927014347	0.158002308	0.388594783	-0.296374332	-1.568843567	-1.339510449	-1.233830993	0.88108271	1.217474113	-0.694899125	1.372313337	-0.024832892	1.372732554	1.436490557	1.298028469
ENSMUSG00000062593	Gm49339	-0.634801606	-0.124477139	-0.009661566	-0.430010853	-1.553997654	-0.576455416	-0.587474198	-0.772341536	-0.901615642	0.141542415	-0.349091374	-0.147498492	-0.602906215	-0.811360401	-0.873174637	-0.737829822	-0.591286258	-0.749796279	-0.143916899	0.763995578	1.096595359	0.363447215	-0.00746869	-0.188945966	-0.089726488	0.364437096	-0.041119188	-0.514975668	0.792877603	3.379144283	-0.159623901	2.661320666	-0.17824765	2.217183831	-0.051805159	0.049064647
ENSMUSG00000062647	Rpl7a	-1.283513892	-0.962498246	-0.924038499	-1.305087705	0.005661506	-0.288436521	-1.410529493	-0.191174243	-0.902400859	-0.781313514	-1.007924016	-0.393593865	-1.136982719	-0.082812999	-1.010533457	-1.039847796	-0.386897485	-0.044789009	0.898478817	1.038585224	1.03268136	0.334677339	1.090716655	1.135486385	0.674480705	-0.057732054	-1.127947499	1.2082997	1.671311549	1.029632185	-1.055515344	1.323942163	2.067207884	1.268258267	0.514108438	0.100041037
ENSMUSG00000062753	AI413582	-3.13121825	-1.495873582	-0.223385447	-1.752897447	-1.387388308	-0.657210879	0.331851915	0.181887391	0.59700288	-0.960861127	0.982856503	-0.289101857	-1.042462994	-0.060005906	-0.764474654	0.446755065	0.756527853	0.355349891	0.641773631	0.332651792	0.962619413	0.459512122	1.99302185	0.669236769	0.045645594	-0.280997172	0.065841117	1.683156256	-0.889727036	-0.355577723	-0.086689489	1.261141489	0.063100682	0.683079586	0.624473748	0.240386323
ENSMUSG00000062783	Csprs	-1.293050647	-1.293050647	-0.118755224	-1.293050647	-1.293050647	-0.474958099	-0.795588731	-1.293050647	-0.031442958	-1.293050647	0.133665425	-1.293050647	-1.293050647	-0.183075435	-0.82347137	-0.801119161	0.332633927	0.486171121	1.167544152	-0.797552925	0.122484419	1.295852219	0.277413189	1.238092343	1.425464369	0.402533086	0.837961694	0.567931781	1.699064266	2.296508819	0.205938681	0.065812297	0.236105673	1.154037495	-0.429594939	0.854749063
ENSMUSG00000062963	Ufc1	-0.338130632	0.225011561	-0.73305117	-1.427797457	1.054827198	0.291091701	-0.646735722	-0.827149515	-1.135205003	-0.942467331	-1.567374431	-0.501883981	-1.370272921	-0.687704494	0.304492865	0.189446656	-1.227890714	-1.032654197	-0.54256083	2.239132194	0.432839146	1.584270727	2.16416703	0.435898839	-0.394434157	0.100550209	-0.397003042	0.770917231	0.589965627	0.948245686	-1.074599016	1.283540012	0.825831862	1.209474374	0.0274233	0.169788394
ENSMUSG00000062981	Mrpl42	0.371586738	0.397042457	-0.592098925	-1.185724978	0.109852174	-1.09672471	-0.812880924	-0.273756337	-0.642997727	-1.116665987	0.514587019	-0.048958701	-0.724838935	0.073645837	0.294840729	-0.79178935	-2.387428219	0.121172224	1.889780932	0.95417936	2.479073042	1.369135937	-0.345439073	0.714200009	0.171189884	0.189366046	-1.911433302	0.804721392	1.104616879	0.538158071	0.26224014	1.218308964	-1.119301734	-0.020557189	0.036222079	-0.543323824
ENSMUSG00000062997	Rpl35	-0.792325352	-0.284617329	-0.622330956	-1.057812712	-0.386094237	-0.019555793	-1.634907113	-0.41470793	-1.324092085	-1.359433735	-1.39975605	-0.749997643	-1.334695491	0.261255311	-0.547425214	-0.320186177	-0.441251348	-0.652353785	0.615183141	0.660762839	0.975822678	0.993683896	1.964801332	0.442964032	0.620462328	0.055164244	-0.411411861	0.580550859	1.577911097	0.583653985	-1.394628884	0.410515943	1.794424544	1.761202629	0.68573798	1.163486857
ENSMUSG00000063060	Sox7	-0.907139503	-1.256336689	-1.256336689	0.373941009	-1.256336689	-0.921821527	-0.302766205	-1.256336689	0.065001643	0.167387428	0.205189758	0.413097418	-0.20438111	0.034982698	-0.342772055	-0.176583414	-0.111282231	-0.104105881	-0.594057646	-1.256336689	0.280416038	0.206871441	-1.256336689	0.526479368	0.498629392	0.291584661	-0.898871121	-1.256336689	1.21885886	0.313251197	0.687910157	1.962311988	1.428127875	3.278044542	0.62271902	0.783333025
ENSMUSG00000063316	Rpl27	-0.633508449	-0.294851821	-0.73069654	-1.288429527	-0.617304516	-0.54789579	-0.201152882	-0.811412254	-0.796126454	-0.724029111	-0.931292743	-1.060097114	-2.017623552	0.655322078	0.448233141	-0.063746844	-0.278093025	-0.337012309	0.911825323	0.736864739	1.049250836	0.627011698	0.646762385	0.788861535	0.627651614	-0.301778785	-1.012746451	0.44364655	0.704659062	0.628891881	-1.772867594	0.096831175	2.336839207	2.691341522	0.504675919	0.521997095
ENSMUSG00000063457	Rps15	-1.084151081	-0.021145826	-0.533898343	-1.009139251	-0.344339173	-0.352753017	-0.327198279	-0.359052605	-1.104883353	-1.444190295	-1.475602061	-0.656064403	-1.628970809	-0.304228005	-0.18654914	-0.654128796	-0.269813299	-0.00474861	0.985219277	1.398042944	1.73202372	0.678967104	1.778322091	0.253469605	0.053219748	0.283760646	-0.510479989	0.843838523	1.152054393	-0.451337915	-1.58566164	0.470532306	1.976170349	1.885829588	0.168423904	0.648461689
ENSMUSG00000063511	Snrnp70	-0.691680672	-0.857413842	-1.231523245	-0.74475071	-0.41208787	-0.906629713	-1.294321028	0.03378855	-0.164027585	0.967923248	0.611763908	0.140217634	0.705718541	-1.046793408	-1.514213906	-0.622156307	-1.371290542	-1.72851097	0.364827396	-0.037201398	0.425597816	-0.393699037	1.269921555	0.382883347	0.981356833	1.423646121	1.207959669	0.025187957	0.405066154	2.224695357	1.207640012	1.102894912	1.429128147	-0.281060307	-1.37982638	-0.233030236
ENSMUSG00000063882	Uqcrh	0.105139379	1.589821894	0.518068805	-1.063292631	-1.101879673	-0.203161512	-0.903850384	-0.447591267	0.565224134	-1.236506371	-0.38266734	-1.182552013	-2.542764089	1.26370298	-0.342132513	-0.366247202	-0.122508293	0.241616797	1.587600043	1.031935352	1.726436866	1.431727433	1.365916224	-0.69341773	0.445910302	0.187684126	-1.507191031	-0.101111237	0.266973872	0.358241673	-1.576219694	-0.462435604	0.413387686	0.482175414	0.416042627	0.237922977
ENSMUSG00000064215	Ifi27	-0.614572166	-0.36050833	0.89900748	-0.195921525	-1.304827723	-0.52161109	-0.584335765	-2.579274736	0.183866352	-0.723700094	0.768461459	0.361376155	1.147583628	0.541102331	-0.72763409	-1.069050349	-1.785815125	-0.395812857	1.260143468	0.510077567	1.166307528	0.70002145	1.447022027	-0.609674274	-0.587048919	0.664148291	1.038705905	1.282335138	1.429396515	1.623203461	-0.468101663	0.26038979	-0.752879894	-0.455788175	-0.488712664	-1.057879105
ENSMUSG00000064289	Tank	0.22281977	-0.479928449	0.524646538	0.337381137	-1.621081189	-0.841562774	-1.057860924	-1.509359499	0.493732223	0.868144877	0.469559624	0.828286669	0.026212144	-0.929819378	-2.51947311	-1.263634031	-1.317641336	-0.633873492	1.369958004	0.616778629	0.98930503	1.678933572	0.110471573	-0.462283692	-0.540127681	-1.279469738	0.514950271	-0.344551496	1.139439101	1.800433066	0.888607699	0.467653138	0.456942495	0.16742422	0.305236073	0.523750937
ENSMUSG00000064341	mt-Nd1	-1.009712872	-1.273850006	-1.589613198	-0.9814923	-1.407207151	-1.048830733	-1.03243055	-1.022631196	-1.153457132	-0.434995227	-0.782140288	0.245559348	-0.596853461	0.019790309	-0.740375468	-1.219687794	-0.441206678	-0.697079349	0.626601901	0.795566208	0.677666683	0.048179825	1.19045545	0.994207952	1.108806197	0.292266821	0.80810175	1.658898362	0.438455145	0.174441655	0.03052696	1.042966166	2.329542384	1.219497336	0.669470796	1.060562156
ENSMUSG00000064356	mt-Atp8	-0.390202811	-0.808156506	-0.980499941	-0.038036584	-2.424039085	-1.287836698	-0.713589653	-1.068323735	-0.584083328	-0.207024118	-0.144863924	0.325861999	-0.043426065	0.029728753	-0.764444548	-0.892503202	-0.810596499	-0.613432202	0.350406635	-0.102290006	0.478875828	-1.326433008	0.444351814	0.976236969	0.50669898	0.40850281	0.794466794	1.212765393	0.246722667	0.439659372	-0.953259919	1.489156448	2.414348619	1.717651036	0.671501063	1.646106653
ENSMUSG00000064357	mt-Atp6	-0.351728795	-1.640343469	-0.423056111	-0.609424361	-1.837038046	-1.492654706	-1.601985479	-2.292611298	1.003408044	-0.729235539	0.523277999	-0.192301448	-0.406478165	0.770178365	-0.362671823	0.42213407	-0.75419414	-0.858500809	0.45564383	0.831205688	0.536317452	0.938094378	0.176040976	1.708360133	-0.406096898	-0.019871812	-0.397877318	0.576999788	0.000728121	1.844213708	0.783431159	1.124357561	0.55733929	0.205645672	0.310585681	1.608108305
ENSMUSG00000064363	mt-Nd4	-0.919455846	-1.314585467	-0.878344614	-0.459739821	-2.183269555	-1.221791838	-0.614196163	-0.918911276	-1.095982526	-0.263145666	-0.163531455	0.260910264	-0.147445306	0.576368574	-1.079045887	-0.93145497	-0.548175968	-0.705860123	0.531100554	0.1562636	0.192884487	-0.626403778	1.153995773	0.993342804	1.170498744	0.544812139	1.022648533	1.820491601	-0.290439947	-0.427961723	-0.0467097	0.757514179	2.407566493	1.199387339	1.302127926	0.74653862
ENSMUSG00000064368	mt-Nd6	-0.584507508	-0.76900637	-1.484263293	-0.148427108	-1.118422149	-1.389274194	-1.111970981	-1.683189218	-0.854699751	-0.397494093	-0.218437516	0.002729689	-0.525814259	-0.471192418	-1.001672823	-1.410792926	-1.079744317	-0.942999986	0.591110245	0.538283939	0.414200011	0.520134673	1.199303388	1.076740115	0.625602036	-0.010639132	0.34497217	1.242555016	0.454708415	1.432677739	0.207661609	1.174555763	2.223162881	1.57382874	0.679918397	0.900403219
ENSMUSG00000064372	mt-Tp	-0.258313082	0.008352248	-0.965918336	-0.293767136	-1.361063462	-1.942993179	-0.908394206	0.011631275	-0.668128992	0.136766937	-0.072483186	0.24030805	-0.286913295	-0.828254781	-1.426215678	-1.308867269	-0.07863263	-1.150636625	0.931815549	1.777177065	1.071418172	1.234783651	0.377197499	-0.310621411	-0.073965511	-1.463579857	0.934281285	0.796149941	1.040532194	0.433403899	1.184743082	-0.751578805	-0.436138156	1.902614684	0.86063706	1.644653008
ENSMUSG00000066150	Slc31a1	1.12717646	0.145903012	0.398995689	0.92617875	0.373037941	-0.893075498	-0.650692176	-0.268220934	-0.421175159	-0.883450596	-1.053455693	-0.613298656	-0.79462581	-1.52246805	-1.31888454	-0.967976902	-0.579315877	-0.814301592	0.170627045	0.950221266	1.290295196	0.384200114	-1.022516751	-0.180405992	-0.154852711	-0.329061202	0.092304982	-0.424729961	1.103968048	2.276849708	-0.435881485	1.226535566	0.757431121	2.771385392	-1.191664645	0.524943939
ENSMUSG00000066441	Rdh11	0.764630505	0.114761213	-0.708974286	-0.407483966	-0.32994482	-0.324866619	-0.77556843	-0.725547724	-0.320748886	-0.401919716	-0.064170257	0.021168462	-0.256711148	-1.219187127	-1.061330351	-1.503967501	-0.723143844	-0.513163136	0.811530495	0.886774737	2.878390095	0.045030857	0.016540057	1.038115665	-0.709110512	0.44226036	-0.934769147	0.492870942	0.106540652	2.883256755	1.371548612	0.167542132	-0.730772251	0.981320718	0.112675299	-1.423577834
ENSMUSG00000067038	Rps12-ps3	-1.404545792	-1.161720879	-0.145298487	-1.610551219	0.080821927	0.302889913	-0.405535718	-0.47666107	-0.770015416	0.539844638	-2.444638475	-0.727721834	-1.163996044	1.094562704	-1.064755727	-0.642238279	-0.622995256	-0.17308003	0.910296306	0.227194696	1.868166664	0.312236187	1.501729098	1.572989493	0.395181904	0.253884741	0.274229036	0.559054146	0.202909176	-0.071330842	-1.523948377	0.495424923	1.061182217	1.045901606	0.324903127	1.385630943
ENSMUSG00000067212	H2-T23	-0.394053775	-0.683791888	-0.586211117	-0.560811826	-1.495911042	-1.100471746	-1.032076756	-1.249423786	-0.447135924	-0.148704275	-0.327802111	-0.163884648	-0.290058803	-0.121723256	-0.973496055	-0.791985133	-0.627913248	-0.545426634	0.824252696	0.248359768	0.990788442	1.349181552	0.445693633	0.040665291	-0.073676553	-0.436411254	0.310816201	-0.001115392	1.474493054	3.116450166	0.449874533	0.884337532	0.165388969	2.719220991	-0.734546786	-0.232890818
ENSMUSG00000067288	Rps28	-1.168455381	-0.843932699	-0.888818135	-1.303580911	-0.71888933	-1.098486427	-0.926745669	-0.888226882	-0.993938911	-1.187385853	-1.46847835	-0.77666492	-0.785924539	-0.006677554	-0.658009973	-1.028835773	-0.289402614	-0.298109865	1.148053679	0.976058489	1.344431445	0.771866804	1.432852029	1.226537163	0.59721934	0.225257396	0.079400717	0.812977335	1.353030786	0.834325044	-0.754443429	0.709764857	2.080856537	1.273083321	0.503002785	0.716289489
ENSMUSG00000067591	Klra3	-0.495297758	-0.495297758	0.35388781	-0.495297758	-0.495297758	-0.495297758	-0.495297758	-0.027601541	0.05098298	-0.495297758	-0.495297758	-0.034134685	-0.495297758	-0.495297758	-0.495297758	-0.495297758	-0.495297758	-0.495297758	0.401089781	-0.495297758	0.361346076	2.256221168	-0.009725711	-0.495297758	-0.495297758	-0.495297758	-0.495297758	-0.495297758	2.502431174	2.279972884	-0.495297758	3.473015939	-0.495297758	-0.495297758	-0.495297758	0.27966031
ENSMUSG00000067768	Xlr4b	-1.205948375	-0.241534203	0.150946914	-0.360293817	-0.303737387	-1.960793465	-0.36156721	-0.205209099	0.316613592	0.893072065	0.752539029	0.974286697	-0.321584809	-1.395689948	-0.144109131	-0.197829052	-1.003847138	-0.643665674	0.798833038	0.399584351	0.985750096	-0.488519698	2.046496247	-1.424078375	0.81479826	-1.23174444	-1.449179944	-0.675922313	1.753823214	1.971921449	0.399079315	0.272719555	-0.724332749	0.709281731	1.411699632	-0.31185836
ENSMUSG00000067847	Romo1	0.162460564	0.001565555	-0.381533333	-0.081983031	-0.56564964	-1.147476295	-1.366299655	-0.516815596	-0.705626238	-1.778623197	-1.729088396	-0.922755199	-2.302055535	0.791967938	-0.051935138	-0.754211604	0.271663782	-0.426703769	0.959632437	0.913031478	-0.816396363	1.424959071	0.80684233	1.310678885	0.447437894	-0.10585218	-0.180465753	0.968600074	1.881375407	0.327833091	-0.220074469	-0.048062871	0.339749469	1.94226348	0.742281038	0.809265768
ENSMUSG00000068134	Zfp120	0.159811042	-0.75103054	-0.218825103	-1.449937847	-0.73138996	-0.473554382	-0.088957457	-0.797147067	0.229977455	-0.604558424	-0.326998481	-1.394348027	-1.908340289	-0.802152553	-0.834161123	-0.576027111	-0.757630252	-0.41985745	1.403196242	1.189690594	1.251756132	0.676214809	1.168344031	0.787446907	1.952415703	1.546253209	1.170363442	1.065601963	0.589347972	-1.235331798	-0.938144376	-0.440651337	1.333620598	-0.109930957	1.01274054	-0.677806105
ENSMUSG00000068220	Lgals1	0.235368514	0.303285725	-1.054098304	0.083248732	-0.347018621	-1.599845782	-1.817942672	-1.060649252	0.555019437	-0.403559865	-0.232167243	-0.061286547	-0.363505683	0.212886749	-0.928680405	-1.669480192	-1.103436173	-0.720666877	1.622798788	1.169579493	2.13748224	1.354588345	1.890848637	-0.357939621	0.105143333	-0.306298795	-0.791006155	0.785735713	0.214123601	0.602854327	0.03841517	2.1199769	-0.191968429	-0.015462174	-0.043539915	-0.362803
