ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC006_T2_F_AMR_R1	SC007_T2_F_AMR_R2	SC008_T2_F_AMR_R3	SC009_T2_F_AMR_R4	SC010_T2_F_AMR_R5	SC006_T2_F_AMD_R1	SC007_T2_F_AMD_R2	SC008_T2_F_AMD_R3	SC009_T2_F_AMD_R4	SC010_T2_F_AMD_R5
ENSMUSG00000034751	Mast4	-0.656005521	-0.565583397	0.105084416	-1.934903592	-0.757171317	-0.376055155	-0.460185739	-1.677556571	-0.6038457	0.621960646	0.595567968	1.578562697	0.311213105	-0.980514225	0.493862561	1.034351982	1.098286465	1.415326933	1.181219473	-0.423615032
ENSMUSG00000034842	Art3	-0.397839008	-0.845868931	0.041648065	-1.228179272	-0.13591109	-0.725123756	-0.799379314	-1.228179272	-1.228179272	-1.228179272	1.229962655	0.654619809	1.080673697	0.986780525	0.60209588	-0.183934227	1.085479503	1.970485901	0.982673956	-0.633646574
ENSMUSG00000034855	Cxcl10	-0.910022549	-0.821886764	-1.057586544	-0.998905124	-0.858347634	-1.055689316	-1.12241084	-0.917166184	-0.901103347	-0.806904714	0.450193357	1.327848854	0.804739602	1.177855882	0.813527522	0.482642838	1.487701891	0.825197839	1.114639857	0.965675373
ENSMUSG00000034906	Ncaph	-0.568025276	-1.178481662	-0.389854333	-0.961090133	-1.145446397	0.111892095	-0.474219838	-0.710846904	-0.292799121	-0.093001014	-1.095411089	1.025401001	0.439006345	1.508679839	-1.191685929	0.558088221	1.437855184	0.993369962	2.132261213	-0.105692165
ENSMUSG00000034947	Tmem106a	-0.522516542	-1.121919848	-0.443850866	-1.383146095	-1.283532375	-1.08939034	-0.663838643	-0.545340023	-0.058565106	-0.363126569	0.403954543	2.087698554	0.936347757	0.82000227	0.866880912	-0.276677254	1.984429874	-0.445100051	0.467619751	0.630070052
ENSMUSG00000034959	Rubcnl	-0.607213302	-0.992793459	-0.351017677	-0.719431926	-1.028421423	-1.418042455	-0.409047092	-0.242748293	-0.452262008	-0.392758251	0.017494201	1.349218799	0.144218182	0.337582303	-1.126217749	1.305754577	2.473318333	1.17754191	-0.023320932	0.958146262
ENSMUSG00000035107	Dcbld2	0.187290011	-0.779335744	-0.777684444	-0.947181195	-0.902710088	0.138522798	-0.171243811	-0.466839199	-1.663876383	-1.119423347	0.36304187	2.163947755	0.74974279	1.250053285	-0.785039062	0.530200313	1.695821477	0.327426821	0.778759476	-0.571473325
ENSMUSG00000035148	Gpr33	-0.768771454	-0.637618071	-0.384147886	-0.816881279	0.930855329	-0.160990298	-1.843206659	-0.411515719	-0.760040059	0.101677753	1.40455625	2.254957675	1.698801355	0.816638804	0.178569369	-1.195231235	-0.172190084	-0.169730191	0.033781433	-0.099515032
ENSMUSG00000035151	Elmod2	-0.671515426	-0.862743398	-0.558326062	-0.759854968	-0.651531425	-0.951531308	-1.088040432	0.157837125	-1.878505403	-0.153877429	-0.205160065	0.693721858	0.24890697	0.901368576	0.688658383	1.968908697	1.167636433	-0.545029751	1.632150678	0.866926946
ENSMUSG00000035158	Mitf	-0.436856686	-0.651442166	-1.456812033	-0.712830236	-1.261711199	-1.148001331	-0.973376402	-0.381983648	0.27900605	-0.207332986	0.133412241	1.270592928	1.590011424	1.255592635	-1.102850471	0.500219031	1.187970749	0.813438802	1.51899349	-0.216040193
ENSMUSG00000035164	Zc3h12c	-0.672345817	-0.589577228	-0.298511317	-0.845307761	-0.214612443	-1.326801565	-0.837537673	-1.103832743	-1.558729383	-0.118692986	0.262573559	1.855355761	0.264858247	0.234402767	-0.182996765	0.892898454	2.244935939	1.099565815	0.682481089	0.211874051
ENSMUSG00000035208	Slfn8	-1.020520296	-0.850128486	-0.991058649	-1.132387962	-0.88511395	-1.121368393	-1.073550755	-0.749921498	-0.848623602	-0.820829831	0.346338852	1.236823162	0.829689455	0.986370821	0.859588759	0.634982921	1.347785821	1.004719126	1.217324727	1.029879779
ENSMUSG00000035248	Tut7	-0.784330275	-1.035367626	-0.877578942	-0.863287007	-0.381607216	-1.436246147	-0.282728623	-0.167629915	-2.230398722	1.184424103	-0.172409072	0.858220657	1.173057464	0.441499266	1.326442929	0.208027675	0.214662659	0.859241588	1.334060378	0.631946827
ENSMUSG00000035299	Mid1	-1.095996112	-1.905864419	-0.436087655	-1.009153799	-0.611381696	-0.663684818	-0.3749758	0.139559217	-0.573530021	-0.049800426	-1.261038535	0.173142513	2.198698466	0.662092429	0.345571244	0.523490492	0.78454848	1.179363854	1.439753569	0.535293018
ENSMUSG00000035329	Fbxo33	-0.957506025	-0.366865112	-0.801353328	-1.218292811	-0.98350444	-0.452433932	-1.082213793	-1.093824445	0.453740586	-1.303340547	1.121104801	1.070119571	0.875305857	0.239427564	0.3849105	0.206397883	1.760977459	-0.469314591	0.978972858	1.637691945
ENSMUSG00000035373	Ccl7	-0.045389748	0.030924635	-0.559727128	-0.292629291	0.209790561	-1.434379299	-0.986570346	-0.631213193	-1.556064924	-1.352790341	-1.058590689	0.47127088	0.811290144	0.979222579	0.675637402	-0.585281798	1.298533658	1.263693864	1.471862485	1.290410549
ENSMUSG00000035385	Ccl2	-0.937128425	-0.825111691	-0.741578781	-0.820925665	-0.499175804	-1.018236372	-1.079545721	-0.920733665	-0.895767458	-0.92516404	-0.376022161	1.306415381	1.003679239	1.107272366	0.650323891	-0.171439935	1.551121624	1.128311999	1.308681001	1.155024216
ENSMUSG00000035517	Tdrd7	-0.549272413	-1.108129904	-1.075140832	-0.684865413	-0.770080483	-0.327006548	-1.000553795	-0.744728345	-1.049880582	-1.293353475	-0.096568441	1.204009541	0.56681529	0.875285579	0.549740185	0.322087426	1.844747525	1.100939648	1.729307692	0.506647345
ENSMUSG00000035673	Sbno2	-0.669616312	-0.590609654	-0.722438245	-0.571889959	-0.043519283	-0.468669914	0.081822251	-1.117630301	-1.454236388	-1.081970382	-0.200653861	1.414244799	-0.063891898	0.462421625	-0.276608545	0.261690932	2.456110288	1.473030526	1.382865416	-0.270451096
ENSMUSG00000035692	Isg15	-0.938426773	-0.833132095	-0.932950278	-0.859433744	-0.922641364	-0.998359756	-1.051901015	-0.866111419	-0.991833085	-1.102484266	0.480299648	1.243374589	0.810600509	1.062201107	0.748782507	0.535273703	1.50146038	0.964676512	1.128428502	1.022176338
ENSMUSG00000035713	Usp35	-1.050070331	-0.751778105	-0.893821662	-0.210439226	0.428540082	-1.398363593	0.059676195	-1.50890245	-1.539689204	-0.565237231	0.019369916	0.296544903	1.904467944	0.488296686	1.016041084	0.314268369	0.80658463	-0.110410301	1.331543643	1.36337865
ENSMUSG00000035929	H2-Q4	-0.847000739	-0.827852091	-0.936331579	-0.948660462	-0.790116678	-0.819708621	-0.864096833	-0.956003431	-0.894943114	-1.196801225	0.37667938	1.262193683	0.470419409	0.839033178	0.259173639	0.678477874	1.942394193	1.186102045	1.285165783	0.781875588
ENSMUSG00000036093	Arl5a	-0.634284819	-0.700682211	-0.583696027	-0.64612219	-0.357315566	-1.749082853	-1.8980807	-0.278893523	-0.036856741	-0.202699232	1.003239941	1.573399479	1.641752964	1.124345034	0.742213482	0.825596764	0.724146965	-1.037861784	0.391299991	0.099581026
ENSMUSG00000036249	Rbm43	-0.403952906	-0.551426421	-1.569841772	-0.945277201	-0.953569945	-0.59502009	-1.151687065	-0.058220831	0.296534332	-0.555008221	-0.210221446	1.626909943	1.206572148	1.032416382	0.604501741	-0.733426948	2.303552706	-0.110749523	0.86154577	-0.093630651
ENSMUSG00000036273	Lrrk2	-0.390234158	-1.013065522	-0.3015178	-0.699839894	-0.978424471	-0.86010333	-0.514939333	-0.476650851	-1.783206628	-0.044400826	0.576925874	2.227217358	0.416403672	0.374845871	0.498953917	0.548340444	2.041764541	0.04392105	1.029006043	-0.694995959
ENSMUSG00000036381	P2ry14	-1.124529121	-1.141363945	-1.477704821	-1.074170678	-1.574367827	-0.479028685	-0.65589521	-0.440010355	0.053033317	-0.53655092	0.161280291	1.273507121	0.894914279	0.690992203	0.065226425	0.52519896	1.69403603	1.190887666	1.162072206	0.792473064
ENSMUSG00000036469	1-Mar	-1.073204729	-0.762841356	-1.206537883	-1.080597634	-1.085233612	-0.702158756	-0.963904504	0.205085016	-0.469033037	0.141996578	0.106116176	1.889588466	1.119354251	0.539410528	-0.424847139	0.232466932	2.241572522	-0.08495091	1.146907725	0.230811365
ENSMUSG00000036478	Btg1	-0.748127875	-0.427893431	-0.567808053	-0.222739237	-0.483026188	-0.844039605	-1.527479905	-0.884510013	-1.048242668	-1.399240544	0.516228202	1.153576137	0.18066459	-0.305403606	0.015091837	1.377856219	1.730678269	0.908673442	1.227783349	1.347959082
ENSMUSG00000036815	Dpp10	-0.746125804	-1.484199003	0.215147761	-1.073148338	-0.125105169	-1.153771804	-1.219213229	-0.908528605	-1.436735514	0.662692401	-0.008516775	0.413896617	0.81243484	0.48200549	0.30861637	1.519295121	0.312721056	1.001590172	2.040251039	0.386693372
ENSMUSG00000036908	Unc93b1	-0.647018972	-0.084591636	-0.884459259	-0.544187655	-1.043294878	-0.00528355	-0.349964075	-1.508887608	-0.28018481	-1.433523061	-0.329585394	1.325755276	0.29100163	-0.066360618	0.279682869	-0.103390404	2.667344987	1.313834614	0.752039996	0.651072549
ENSMUSG00000036931	Nfkbid	-0.370505301	-0.529004115	-0.538879276	-0.970801332	-0.137160743	-1.236776089	-0.818239995	-0.837029425	-1.449751632	-0.532632849	-0.790042424	0.615675717	0.148562084	1.250750166	0.359804112	0.510384044	1.926040136	1.760262777	1.495871853	0.143472291
ENSMUSG00000036986	Pml	-1.205420865	-0.730626326	-0.894642889	-0.736029762	-0.803706412	-0.606488088	-1.12191464	-0.988903541	-0.986555827	-0.788364337	-0.091692495	1.288636527	0.79921565	0.773819918	0.573362899	0.156099461	1.773694184	1.160321977	1.462928659	0.966265908
ENSMUSG00000037321	Tap1	-0.822328821	-0.846546852	-0.811844282	-0.99909591	-0.830605405	-0.803486448	-0.920043833	-0.997404516	-0.828770745	-1.283953253	0.365290362	1.314200298	0.489397209	0.825664348	0.491595858	0.653720875	1.952222002	1.099092676	1.15076823	0.802128208
ENSMUSG00000037331	Larp1	-1.075608143	-0.665970916	-0.794792139	-0.895012843	-0.495490609	-0.37578009	-0.162861478	-1.337979603	-0.391106705	-0.171236782	0.158546827	1.600230858	0.141385898	-0.360601853	-0.52628074	0.083328065	2.522114273	1.088429264	1.734857553	-0.076170836
ENSMUSG00000037400	Atp11b	-1.162011158	-0.745938232	-0.8161941	-1.110678304	-0.744442321	-1.345577701	-1.359213847	-0.30509657	-1.034884782	0.174079538	0.48941387	1.549161522	1.890334442	0.548514203	0.754751245	0.76574607	0.575564094	0.158940879	1.236752461	0.480778692
ENSMUSG00000037405	Icam1	-0.561955506	-0.469453818	-0.747516142	-0.613208927	-0.594644022	-0.496774662	-0.506442529	-0.874950551	-1.065403323	-1.008423929	0.67556482	1.928462279	0.284147034	0.801747357	-0.047618302	0.049448198	2.883613614	0.407384969	0.407452564	-0.451429123
ENSMUSG00000037580	Gch1	-0.809879464	-0.99798788	-1.243275017	-1.175637736	-1.031461242	-0.620274532	-0.407136899	-0.514146065	-0.88818952	-0.551115256	-0.172272645	1.332709398	0.57569599	1.371177563	0.520659691	-0.29716572	2.058126444	0.806966677	1.242651824	0.800554389
ENSMUSG00000037608	Bclaf1	-1.672325452	-1.080475111	-1.176853845	-0.960864091	-0.161104588	-1.428613388	-0.886584174	-0.331233213	-0.146428029	0.800728088	0.24809865	0.563094108	1.41047933	0.304385153	0.726220376	0.609074067	-0.695866992	0.972350847	1.239140371	1.666777891
ENSMUSG00000037697	Ddhd1	-1.522891029	-0.710568515	-1.31931585	-1.337842727	-1.217003866	-0.931621742	-0.419936708	-0.510354721	-0.437530671	0.189161507	0.333480247	1.775131691	1.433886337	0.845710055	0.24365394	0.267406751	1.472636103	0.636268408	0.890160681	0.319570108
ENSMUSG00000037816	Fbxw17	-0.616270695	-0.710650622	-0.647507634	-0.917516031	-0.890281049	-0.952888455	-1.009701673	-1.037962512	-0.731336678	-1.379034116	0.082061982	1.219580486	0.813954363	0.958535519	0.579300797	0.104344094	1.807288798	1.223896243	1.383845721	0.720341462
ENSMUSG00000037849	Ifi206	-0.873692387	-0.773049464	-0.772858988	-1.044013742	-0.934842863	-0.863810335	-1.022951109	-0.749497623	-1.182342663	-1.182342663	0.370489632	1.354185034	0.966589305	0.863127826	0.583829039	0.563653553	1.393382628	1.032909229	1.260194875	1.011040717
ENSMUSG00000037860	Aim2	-0.672784461	-0.681664265	-0.875385919	-0.593268716	-0.40907775	-1.918474772	-1.526985573	-0.942202697	0.455571497	0.208318552	-0.845712026	1.428653661	0.676463076	0.696752273	0.413876389	0.62911604	1.814066593	0.10685435	0.967592455	1.068291294
ENSMUSG00000037868	Egr2	-0.910509086	-0.932531676	-1.236909508	-0.837067868	-0.40194996	-0.615865702	-0.799240063	-0.481429089	-1.33227867	-0.480700035	-0.276310306	0.042777305	0.991550567	0.906866121	0.77975891	0.222330869	0.169214751	1.805979755	1.90328839	1.483025294
ENSMUSG00000037921	Ddx60	-1.051177903	-0.742428068	-0.932897623	-1.12671627	-0.610291425	-1.361155133	-1.072837936	-0.599094323	-0.79441981	-0.988865187	0.252178578	1.297185231	0.876996978	0.972851823	0.823538818	0.497306576	1.527784217	0.91972059	1.231728729	0.880592139
ENSMUSG00000037965	Zc3h7a	-0.718853434	-0.552224924	-0.415610653	-1.033714801	0.57683079	-1.686084097	-0.658278956	-0.709793725	-1.017823071	-0.046642244	-1.470441314	-0.283992593	1.264599151	1.241103041	0.451264314	0.557960286	0.971852989	0.907698856	1.895241162	0.726909224
ENSMUSG00000037997	Parp11	-0.862596331	-0.442311947	-0.892716779	-0.755284771	-1.073700833	-1.019757517	-0.953156097	-0.911798518	-0.961956354	-0.713261083	0.112431321	1.373177158	0.471676002	0.827499135	0.154676362	0.211717987	2.073851122	0.944477394	1.619616173	0.797417576
ENSMUSG00000038037	Socs1	-0.761770972	-0.75913784	-0.848399083	-0.902130428	-0.889455207	-0.534096836	-0.825452567	-0.445690383	-0.477897945	-1.822585971	0.249699374	1.932369133	0.245200694	0.565322436	0.574563884	0.30484745	2.102547991	0.682543874	0.910028522	0.699493873
ENSMUSG00000038045	Sult6b1	-0.595855811	-0.961016179	-1.17259694	-0.807675339	-0.097720305	-1.481365126	-0.45755043	-0.177443532	-1.885035281	0.749186743	0.655028358	0.582863709	0.3508606	1.376185225	0.624871907	-0.857923209	0.461422784	1.672312404	1.301983213	0.71946721
ENSMUSG00000038151	Prdm1	-0.575815239	-0.699386426	-0.604549186	-0.723183084	-0.450629486	-0.96009039	-0.765641185	-1.265927215	-1.65099141	-0.744919143	-0.146811404	0.65388579	0.342087329	0.669653388	0.225314554	0.969959775	0.891218337	1.508239406	1.86981314	1.457772449
ENSMUSG00000038172	Ttc39b	-1.187675503	-1.465689801	-0.288114089	-1.005037785	0.182914846	-1.534961341	-0.631080842	-0.852021043	-1.434776571	0.700621654	0.250642695	0.300646188	0.233014398	1.015228249	1.513828684	0.502589151	0.462742167	0.355619462	1.36921113	1.512298351
ENSMUSG00000038179	Slamf7	-0.759453269	-0.368880595	-0.21734349	-0.233340995	-0.74773991	-1.320955587	-1.115741147	-0.960228804	-1.013858592	-0.661560529	-0.086080475	1.88582744	0.414088408	-0.038667682	-0.284592686	0.510631998	2.449351922	0.786274723	0.889413131	0.872856138
ENSMUSG00000038213	Tapbpl	-0.67320065	-0.863643511	-1.244217812	-1.184287426	-0.737527603	-0.210533914	-0.571600509	-0.732880939	-0.611617066	-1.057179443	0.124642602	1.586051739	0.225469104	0.72363037	-0.059010767	0.431457133	2.617007118	0.918093987	0.816703532	0.502644053
ENSMUSG00000038301	Snx10	-0.33028379	-0.771268488	-0.589923757	-0.8527428	-0.79154637	-1.179890202	-1.700953861	-0.25264443	-0.15991047	-1.111685755	0.042876237	1.404158933	0.94619169	1.076869103	0.51573707	0.441368222	1.799427913	-0.73613895	0.823035021	1.427324681
ENSMUSG00000038437	Mllt6	-0.949657657	-1.460127514	-0.548244884	-0.6355686	-0.527893778	-0.57799773	0.191505963	-0.461659744	-0.881293337	-0.492691692	0.382678973	1.886582525	-0.673961273	-0.228365074	-0.468782491	0.715527116	2.395511117	0.989957179	1.310059815	0.034421086
ENSMUSG00000038467	Chmp4b	-0.755790266	-0.944739987	-1.634352068	-0.637526282	-0.956782151	0.112704524	-0.306192804	-0.612642592	-0.263698598	-1.104973212	-0.133666952	1.563976301	0.310556044	1.014547516	0.241957318	-0.264196442	2.617925056	0.667096556	0.255699425	0.830098613
ENSMUSG00000038507	Parp12	-0.86755333	-0.763704254	-0.84877722	-0.806235202	-0.950492202	-1.062440613	-0.948845721	-0.852053597	-0.826029244	-1.090232712	0.100739875	1.263095072	0.595634209	0.988433366	0.665356704	0.216464739	1.908438214	1.079205545	1.336890251	0.86210612
ENSMUSG00000038642	Ctss	-0.330584386	-0.532392719	-0.63283806	-0.615892943	-1.25737792	-0.740070236	-1.618627955	-0.845905775	-0.295490187	-1.172957522	0.185840738	1.575197782	0.763631453	1.157311512	0.247969009	0.107565436	2.100709098	-0.080655163	0.995313897	0.989253942
ENSMUSG00000038658	Ric1	-0.888442413	-0.931458249	-0.832376924	-1.027092258	0.144719219	-1.959037307	-0.85798636	-0.455393028	-0.87366747	0.493412203	0.631299175	1.742298061	1.262283259	-0.38452604	1.355904985	1.227004749	0.225925696	-0.190505594	0.264204477	1.053433819
ENSMUSG00000038774	Ascc3	-1.220092098	-1.059225979	-0.604306551	-1.096094599	-0.679411272	-1.135008788	-0.807995106	-0.650370222	-1.320315212	0.295689447	0.098961311	1.582897899	1.178935707	0.769064289	-0.226235593	0.675090371	1.363327961	0.601542459	1.590028184	0.643517794
ENSMUSG00000038866	Zcchc2	-1.041783915	-0.70905128	-1.086802741	-0.86165917	-0.847493587	-0.916427293	-0.559746482	-0.868649964	-1.436101145	-0.365590293	0.052898139	1.67798849	0.850727688	0.729630463	0.478012156	-0.106215317	1.286741371	1.128475107	1.464444258	1.130603515
ENSMUSG00000038884	A230050P20Rik	-0.628558649	-0.754565525	-0.253900673	-0.796471537	-0.166791831	-1.009238665	-0.652037136	-1.047253957	-2.09213472	0.208902051	-0.65163684	0.269442734	0.214489635	0.79072718	1.023189362	0.213267347	1.356875847	2.006409193	1.359510127	0.609776056
ENSMUSG00000039005	Tlr4	-1.027863708	-0.675271224	-1.022958372	-0.488717095	-0.543889486	-1.011616323	-1.469600817	0.095775084	-1.526289783	-0.987636871	-0.012331705	0.444118819	1.164925401	1.17629441	0.641280344	1.36409888	0.482642003	1.158099178	0.87609715	1.362844114
ENSMUSG00000039048	Foxred1	-0.602467536	-0.462438128	-1.080502418	-0.829853895	0.103832815	-0.099927896	-1.187189846	-0.785858369	-1.153418721	-1.189672676	-0.641939618	0.604919245	-0.077626752	1.354644826	0.95602496	0.632306733	2.477474536	0.155764984	0.837008577	0.988919179
ENSMUSG00000039062	Anpep	-0.747637207	-0.292132248	-0.264392675	-0.713258456	-0.741155233	-0.833617627	-0.862766183	-1.001343055	-0.927369652	-0.741824181	0.529824485	2.265769728	0.083948202	-0.167286931	-0.172733716	0.811836402	2.574853272	0.638731188	0.425405603	0.135148285
ENSMUSG00000039236	Isg20	-0.829371772	-0.741188168	-0.831375669	-0.785692872	-1.127294512	-0.592759152	-0.503975852	-1.106822617	-1.312691251	-1.224434498	0.457628173	1.309298863	0.634539842	0.79864775	0.66295577	0.230460218	1.859374512	1.097735297	1.031226553	0.973739384
ENSMUSG00000039285	Azi2	-0.791301874	-0.834455354	-0.836355519	-0.854905474	-0.613497189	-0.596702622	-1.239887834	-0.845846375	-1.119589714	-1.011928782	0.079725056	1.346117475	0.873906961	1.580444975	0.412804284	0.203180802	1.937185816	0.517860032	1.075717298	0.717528039
ENSMUSG00000039304	Tnfsf10	-1.019097551	-0.69808726	-0.981384853	-0.805813966	-0.892986651	-1.644782225	-0.529766594	-0.556527311	-0.721829814	-1.155321447	0.411923009	1.429007196	0.744119051	0.838257636	0.594415716	0.212024592	1.678306441	0.998494318	1.171227674	0.927822039
ENSMUSG00000039456	Morc3	-0.6393919	-0.550615412	-0.746074325	-0.45200816	-0.513166905	-1.182481004	-1.618291896	-0.585354927	-0.932434707	-1.066206597	0.048578871	1.463721032	0.88629796	0.739392464	0.055932337	0.351817631	2.142445973	0.674773411	1.408336507	0.514729646
ENSMUSG00000039501	Znfx1	-0.982570389	-0.90198607	-0.91201524	-0.942716093	-0.934665263	-0.921367852	-0.894770525	-0.903656165	-1.025323616	-0.806198612	0.131836324	1.409078966	0.679114861	0.902440254	0.694158159	0.411141657	1.620352067	1.138843755	1.345690175	0.892613607
ENSMUSG00000039531	Zup1	-0.905738184	-0.695988732	-0.969501996	-1.302936444	-0.730421815	-1.230251551	-1.231543984	-0.679836091	-0.442452137	-0.642832049	-0.040911676	0.963845656	1.029112444	1.522192757	0.384253096	0.306941058	1.330277765	0.754159246	1.609613803	0.972018834
ENSMUSG00000039646	Vasn	-1.826121289	-1.284030736	0.075549035	-0.733469247	-0.978044101	-1.050955557	-0.40001304	0.303696409	-1.773963388	0.797187766	1.012219203	0.331598146	0.843922851	0.313986406	0.194245813	0.802726121	1.10683378	1.188782757	1.413320752	-0.33747168
ENSMUSG00000039682	Lap3	-0.651465494	-0.435838989	-1.082966325	-0.671495593	-1.077281118	-0.76822762	-0.618323594	-0.708040961	-1.05719901	-1.347481204	0.646376267	1.443345157	0.214308158	0.858583427	0.09908496	0.276289529	2.402038963	0.767369563	0.883858765	0.82706512
