ensembl_gene_id	gene_name	AT01_AT2Y_F0_D0_R1	AT02_AT2Y_F0_D0_R2	AT03_AT2Y_F0_D0_R3	AT04_AT2Y_F0_D0_R4	AT05_AT2RY_F0_D0_R1	AT06_AT2RY_F0_D0_R2	AT07_AT2RY_F0_D0_R3	AT08_AT2RY_F0_D0_R4	AT13_AT2RO_F0_D0_R1	AT14_AT2RO_F0_D0_R2	AT15_AT2RO_F0_D0_R3	AT16_AT2RO_F0_D0_R4	AT09_AT2O_F0_D0_R1	AT10_AT2O_F0_D0_R2	AT11_AT2O_F0_D0_R3	AT12_AT2O_F0_D0_R4
ENSMUSG00000066838	Zfp772	0.305742618	-1.531267296	-0.66023579	-0.967068358	-0.227250227	-1.404313464	-1.371897537	-0.196242286	0.729894731	0.031041891	1.233464772	0.389645353	1.429473463	0.20588542	0.35071709	1.68240962
ENSMUSG00000067235	H2-Q10	-1.538158354	-0.904365864	-0.220729444	-1.1490915	-0.898439089	-0.510214249	-0.620117137	-0.520122891	1.843527106	1.321534611	0.88649185	1.135247442	0.145973634	-0.44320831	0.416366124	1.055306072
ENSMUSG00000067279	Ppp1r3c	-0.317319772	-1.395450459	-0.504238475	-1.019481424	-1.782036855	-0.444347769	-0.437820499	-0.972313909	1.011934818	0.997481864	0.157018361	1.226405583	0.540881564	0.688689314	0.737292621	1.513305037
ENSMUSG00000067341	H2-Eb2	-0.677576915	-1.102038129	-2.017735201	-0.299843677	-0.555648314	-0.273210656	-0.467384389	-0.105484002	2.418727955	0.979532086	0.111731588	0.283162703	-0.054758233	-0.045678564	0.985599405	0.820604343
ENSMUSG00000069516	Lyz2	-0.15143273	-0.512523322	-0.573543994	0.59722917	-0.58254078	-1.79588385	-0.998727703	-1.006868506	0.45075303	0.024141759	-0.943070305	1.271655854	1.351687749	1.725211688	0.949464295	0.194447645
ENSMUSG00000069805	Fbp1	0.020996591	-0.530195068	-1.692689847	-1.170304749	-0.193227494	-1.692689847	-0.830237985	-0.599304917	0.141349195	1.449571062	0.755046398	1.020726564	0.752237342	0.91342849	0.706781276	0.94851299
ENSMUSG00000070493	Chchd2	-0.895338374	-0.269229978	0.574437875	0.836822519	-0.54062644	-1.356775861	-1.077554212	-1.26354399	1.163481317	0.220966346	-1.104372043	-0.475400518	1.264884483	1.455788966	1.263411373	0.203048534
ENSMUSG00000071072	Ptges3	-0.77040742	-1.748766601	-1.803625047	-0.237652598	-0.786318652	-1.01608496	0.111507753	0.470065695	0.82210674	1.430136602	0.898414954	0.923523688	-0.131361185	0.581104226	0.068313462	1.189043343
ENSMUSG00000072596	Ear2	-1.372579679	-0.531105811	0.163088782	-0.872967555	-1.372579679	-0.3207144	-0.280719514	0.489180766	1.861900991	0.184278515	0.562739985	1.685852581	0.67507884	-1.372579679	-0.304265111	0.805390968
ENSMUSG00000072623	Zfp9	-1.089610493	-0.82803593	-0.353249666	-2.231194257	-0.138251814	-0.41489997	-0.504273884	-0.795770526	1.200185753	1.175134837	0.544922362	0.507547016	1.2185997	0.734776492	-0.244385243	1.218505623
ENSMUSG00000072949	Acot1	0.122544965	1.594526114	-0.086063295	-0.713549746	-1.316360931	-0.607268121	-1.445842661	-1.557440419	-0.300299657	1.064065891	1.359600389	0.872363505	0.320039275	0.059418918	1.081723317	-0.447457542
ENSMUSG00000073409	H2-Q6	-0.796598811	-1.048656141	-0.841444425	-0.971112667	-0.898189429	-0.514580748	-0.995333125	-1.253901321	1.707337686	1.064720112	0.618271587	0.949103884	0.579929894	0.439190839	0.667584826	1.293677838
ENSMUSG00000073411	H2-D1	-0.872320816	-1.107492846	-0.928205516	-0.668205449	-0.843441909	-0.737048833	-0.810245541	-0.848512654	2.183732577	0.937104162	0.189090827	1.124072176	0.309025672	0.259949071	0.505280352	1.307218725
ENSMUSG00000073418	C4b	0.284850556	-1.518522268	-0.435743569	-0.42969516	-0.945508623	-1.266986519	0.020381701	-1.588256105	0.558210587	0.778960345	0.312862237	-0.313072469	0.967425694	1.95217402	0.673401196	0.949518379
ENSMUSG00000073481	2-Mar	-1.196493406	-1.167576505	-0.126638738	0.118251731	-0.105097466	-0.510360117	-1.171403437	-1.574711279	1.172669855	0.53940959	-0.454749592	0.257206483	1.072345174	1.578437713	1.572025065	-0.003315072
ENSMUSG00000073555	Gm4951	-0.806629567	-0.345714321	-0.806629567	-0.806629567	-0.806629567	-0.55488703	-0.806629567	-0.806629567	2.66044098	1.118175611	0.373839949	0.648351998	0.104840358	-0.234296588	-0.221462885	1.290489332
ENSMUSG00000073565	Prr16	-0.182028172	-1.093410986	-1.093410986	-0.533873886	-1.093410986	-1.093410986	0.12941016	-0.582432203	1.64019543	1.268455751	0.592667827	0.05469118	-1.093410986	1.574510488	0.54977696	0.955681397
ENSMUSG00000074064	Mlycd	-0.939004168	0.153343402	-0.549590822	0.936478045	-1.894646773	-1.567298876	-0.642173723	-0.950257467	0.367510048	0.087764009	0.406654194	1.329680256	1.405991387	0.332417445	1.101245504	0.42188754
ENSMUSG00000074129	Rpl13a	-0.104640779	-0.395778828	-0.214641186	1.059151802	-0.449128598	-1.344865624	-1.784182699	-0.9029469	0.668571801	0.707915594	-0.153814568	-0.592826102	1.055279614	1.537213157	1.561278101	-0.646584786
ENSMUSG00000074141	Il4i1	0.109052954	-0.193365848	-0.15937067	-0.162663466	-0.370401452	-0.414372509	-1.0201873	-1.354647374	2.975142853	0.38429418	-0.447666124	1.38249385	-0.023793455	-0.66579815	-0.301006749	0.262289259
ENSMUSG00000074151	Nlrc5	-1.589713547	-1.24044321	-0.752829893	-0.995523922	-0.153161981	-0.174319987	-1.022884537	-0.507437254	1.876517368	0.870425523	0.620792535	1.274776361	-0.030015819	0.123112309	0.484973042	1.215733012
ENSMUSG00000074361	C5ar2	0.68876457	0.666284863	0.961407122	-0.380978171	-1.791067565	-0.997139388	0.072542486	-2.342167289	0.265522181	0.554253169	1.340781487	0.334546538	-0.451740603	0.477094184	-0.156685248	0.758581663
ENSMUSG00000074505	Fat3	-0.494611561	-1.412022731	-0.287949289	-1.412022731	-0.529885453	-0.519515382	-0.482122915	-0.525242286	-0.513037142	0.12999984	2.169881742	1.004932094	1.488030437	-0.234071151	0.967013123	0.650623406
ENSMUSG00000074578	Zfas1	0.38535531	0.340306752	0.155251345	1.239506002	-0.393062864	-0.949253871	-2.434695341	-1.134899114	0.742556943	-0.480891329	-0.689746579	0.294980851	1.379187253	0.891492961	0.896063479	-0.242151797
ENSMUSG00000074749	Kiz	0.309958651	-0.098935334	-0.388538331	-0.844583431	-1.27680735	-0.861033636	-1.715756945	-1.194104485	0.833496542	-0.247865052	1.630233423	1.325955469	0.699890912	1.103135167	0.63360859	0.091345811
ENSMUSG00000075705	Msrb1	-0.994313323	-0.639480886	-1.257225697	-0.461532658	-0.756975551	-1.209487866	-0.867496184	-0.989310481	1.319831993	0.898671362	0.268327883	1.501741791	1.039188299	0.255120767	1.28426664	0.608673912
ENSMUSG00000076435	Acsf2	-0.744784963	-0.453885605	-1.384861645	-1.099627579	-1.676061458	-0.807406869	0.155545891	-0.061684557	-0.405182945	0.561367639	1.726252786	1.427075891	1.036104646	0.705466637	0.641720649	0.379961481
ENSMUSG00000076617	Ighm	-0.825865413	-1.049071803	-1.049071803	-1.049071803	-0.300035351	-0.453236746	-1.049071803	-1.049071803	1.226529706	0.477811979	0.998710182	1.726481075	0.2540892	-0.048429023	0.679035547	1.510267862
ENSMUSG00000078945	Naip2	-0.871942942	-1.589297887	0.09157877	-1.589297887	-0.484442309	-1.589297887	0.384950055	-0.667481437	0.94585609	1.190927107	0.90551254	1.214204396	0.613908138	0.696978724	0.179206453	0.568638075
ENSMUSG00000078974	Sec61g	0.058389281	-0.798831779	-0.701105088	0.337478148	-0.342381417	-1.540598436	-0.497096236	-1.708920157	1.533657035	0.311689742	-1.118937197	1.00303925	0.690941447	1.401723543	0.737874523	0.633077342
ENSMUSG00000079017	Ifi27l2a	-0.64186664	-1.198492583	-0.025295268	-0.389394382	-1.746951403	-0.039367105	-1.215120075	-0.793759893	1.859154614	0.502956654	0.656681376	0.754315369	0.406068078	-0.140034003	0.326222809	1.684882449
ENSMUSG00000079057	Cyp4v3	0.519065487	-0.399526002	-0.438558475	-0.686514795	-1.503389785	-1.675129158	-0.803552026	-1.195202681	1.123040226	0.770319114	-0.0540046	1.501040104	0.928518768	0.181093941	0.505857686	1.226942197
ENSMUSG00000079435	Rpl36a	-0.060288068	-0.134682327	0.16660441	1.379393463	-0.486984063	-1.164517635	-1.01411512	-1.783003812	0.383220835	0.304985461	-0.724138909	-0.000112856	0.964916699	1.649967107	1.420130463	-0.901375648
ENSMUSG00000079491	H2-T10	0.231646292	-1.233683831	-0.278169306	-2.391918876	-0.41797944	-0.18224364	-0.889043084	0.170675488	1.704377935	0.79084378	0.830358157	1.34444706	0.426552314	-0.194403898	-0.372402454	0.460943503
ENSMUSG00000079505	Gm11131	-1.247808033	-0.083079799	-0.133802776	-0.347636807	-1.239159464	-0.293939939	-1.503812867	-0.413926589	2.359151487	0.784919281	-0.027738556	1.062621799	-0.547277672	0.041206874	0.367781256	1.222501805
ENSMUSG00000079641	Rpl39	0.389284882	-0.421735971	-0.020825571	1.019264857	-0.68839406	-1.003317366	-1.102187672	-1.652253394	1.091357749	0.224848515	-1.270529935	0.214161261	1.577776092	1.368339128	0.80975541	-0.535543924
ENSMUSG00000082286	Pisd-ps1	-0.463466008	-1.228685376	-0.935013741	-0.044489085	-1.215685108	0.676008963	-0.930047761	-0.484447189	1.359706557	0.410004994	1.013237158	1.870982668	0.398595864	-1.447852324	0.362108971	0.659041418
ENSMUSG00000083282	Ctsf	-0.12733782	-0.393173877	-1.341552471	0.555381895	-0.633127419	-1.592168561	-1.303107932	-0.481052977	1.609089104	-0.652438518	-0.014053004	0.526423845	1.434163282	1.32805014	0.26458483	0.820319483
ENSMUSG00000083705	Gm8624	0.582157797	0.75787616	0.81318993	0.457294585	-0.831933688	0.046677479	-1.249320842	-2.027653112	-0.080560821	-0.062704833	-0.959373297	-1.093400059	0.401828268	1.868248469	0.936520085	0.441153878
ENSMUSG00000084910	C630043F03Rik	-1.224733336	-0.577023558	-1.277721718	0.093228428	-2.322457118	0.155712472	-0.394595564	-0.028595814	1.129933828	1.365067315	0.789469696	1.033754158	0.583753042	0.25380084	-0.349085167	0.769492494
ENSMUSG00000086841	2410006H16Rik	0.333281028	0.365644282	1.325039685	0.917940339	-0.848628295	-0.521358684	-2.374682232	-1.058681235	0.684059048	-0.383819333	0.105013669	0.173426881	0.385124147	1.202520694	0.874147921	-1.179027916
ENSMUSG00000087166	L1td1	-0.897100149	-0.404134385	-1.170681258	-1.362107472	-1.178980704	-0.462856991	-1.181813689	-0.476598709	0.845159901	0.485571558	1.249523846	0.986116842	1.273181877	1.306228294	0.867340913	0.121150125
ENSMUSG00000087247	Alkal1	-1.84329392	-0.89735296	-0.604877894	-0.790723673	-0.549750952	-0.938562826	-0.234259561	-0.828154626	1.129273135	1.44278445	0.378500217	1.633013608	0.120531797	0.167815026	1.019938046	0.795120133
ENSMUSG00000090523	Gypc	0.058742719	-0.623131011	-1.478557729	-1.384129314	-0.19862788	-1.318768111	-0.550791862	-0.881881288	0.179659734	0.470972248	0.259135358	1.765609123	0.898120164	1.361098541	1.225416978	0.217132331
ENSMUSG00000090733	Rps27	0.89632589	-0.424828449	0.515134512	0.864906224	-0.535549451	-1.391004946	-1.587634628	-1.274053661	0.788275896	0.385607752	-0.376013018	-0.363975089	0.340605805	1.700822989	1.343795442	-0.882415268
ENSMUSG00000090862	Rps13	0.044810861	-0.305969151	0.266498706	0.831876	-0.543479571	-1.470390903	-1.5559806	-1.474632121	1.094484507	0.590186083	-0.574018218	0.177183991	0.745177392	1.707639617	1.128015365	-0.661401958
ENSMUSG00000090942	F830016B08Rik	-0.831150279	-0.831150279	-0.831150279	-0.322653725	-0.364120763	-0.556839152	-0.831150279	-0.361662533	2.900720558	0.861363743	0.566099565	0.500919575	-0.335538921	-0.831150279	0.298281802	0.969181246
ENSMUSG00000091705	H2-Q2	-0.897043034	-0.059420449	-1.171250085	-0.833755793	-0.418961976	-0.460971206	-0.555174009	-1.415501782	2.708306405	0.876449643	0.486066265	0.479308392	0.141332157	0.3860827	0.823901975	-0.089369205
ENSMUSG00000092178	Gm45351	-0.587088656	-1.237124108	-1.484527501	-0.220297318	0.112982148	-0.619645853	-0.759335006	-1.02901086	1.858779621	0.731463185	-0.005487939	0.612065852	-0.125119574	-0.083392341	0.952977191	1.882761159
ENSMUSG00000095041	AC149090.1	-0.65994852	-0.378333065	-1.059739306	-0.344298047	-0.779709408	-0.869596094	-1.497203331	-1.24035263	1.648029862	0.90619278	1.293193609	1.254130255	0.260057815	0.020043938	0.461639913	0.985892228
ENSMUSG00000096727	Psmb9	-0.705761173	-0.440838712	-0.54822986	-0.819073833	-0.67304002	-0.680250682	-1.175068319	-1.126030909	2.809392952	0.634759397	0.173613627	0.582810166	0.247567741	0.511725779	0.441493353	0.766930494
ENSMUSG00000097448	Platr22	0.323923242	-0.76702119	-1.874404272	-1.345019428	-0.621180249	-0.913326638	0.035544251	-0.46503426	-0.170233041	-0.080750621	1.515394005	-0.027862514	1.055488473	1.473864188	1.243961931	0.616656123
ENSMUSG00000100106	Gm28856	-1.334995676	-1.648869151	-0.03963996	-0.980162955	-0.02048414	0.352977726	-0.570757619	-1.096124417	1.044848058	0.991649582	1.385766908	1.547117747	-0.772612566	0.391138876	-0.106683587	0.856831175
ENSMUSG00000102252	Snrpn	-0.538412298	-1.13156758	-0.261903151	-1.087160882	-0.876981235	-0.234930509	-1.020707479	-1.773735747	0.247419897	1.569034207	0.570292581	1.224515689	0.78458354	0.630627352	0.987578374	0.911347241
ENSMUSG00000102717	Gm37759	-1.090314844	-1.064680668	-0.362507624	-1.750302368	-0.661204954	-1.110617875	0.073543972	-0.294826757	1.168250276	1.332482406	0.086718545	1.677271069	0.565766996	0.131378725	1.186884234	0.112158867
ENSMUSG00000103749	Pcdhgb5	-1.104059348	0.461492021	-1.159780728	-1.00541398	-1.348021898	-0.074781254	0.032923052	-0.480889486	-0.167009496	-0.591062084	0.869950372	-0.568543808	1.175563433	2.134455684	1.131958713	0.693218808
ENSMUSG00000000056	Narf	1.424038122	1.26644496	0.877054018	1.697701495	-0.32848995	-0.451228648	-0.824382903	-0.499977009	-0.65323616	-1.958978873	-0.32945106	-0.921190654	0.714995146	-0.688856016	0.479810042	0.195747489
ENSMUSG00000000058	Cav2	0.722749039	0.706852716	1.095109869	1.344580395	0.720121057	0.715475158	1.364194616	0.705505217	-1.276519982	-1.113754801	-0.547468039	-1.384965768	-0.625262913	-0.609960141	-1.109148507	-0.707507917
ENSMUSG00000000142	Axin2	0.44759892	1.398580274	0.844372969	0.666138098	0.463983624	0.882064727	0.319740675	0.663902591	-0.845974507	-1.588432977	1.290961926	-0.466446629	-0.50909711	-1.021576893	-0.780836867	-1.764978822
ENSMUSG00000000159	Igsf5	0.618790115	1.067903352	1.579341158	2.055193477	0.269378266	-0.407526942	0.60748469	-0.034367329	-0.623421931	-1.158226432	-1.075018067	-1.602636517	-0.199611468	-0.201687148	-0.774800681	-0.120794544
ENSMUSG00000000184	Ccnd2	0.836728334	0.953519342	0.810288964	0.49754098	0.719781693	0.693727651	0.985150249	0.992120332	-2.353370981	-1.060662956	0.037266077	-1.169292241	-0.230347709	-0.128372292	-0.49520573	-1.088871713
ENSMUSG00000000385	Tmprss2	-0.339600292	0.364615478	1.550886674	0.465767162	2.183037158	1.323111658	-0.280443985	0.528236878	-0.541341482	-0.803550851	-1.321324014	-0.570982229	-1.077560877	-0.954601466	-0.393598445	-0.132651366
ENSMUSG00000000531	Grasp	1.869671678	0.687483351	0.205323206	0.603265915	0.716499461	0.598333759	0.082063493	0.064822927	-1.79828122	-0.228694885	-1.063123546	-2.055269041	0.669601994	0.449777621	-0.144837884	-0.656636829
ENSMUSG00000000627	Sema4f	1.18764608	-0.893315907	0.309250074	0.576604119	0.358210339	0.988196113	1.677035728	1.170987662	-0.672776662	-1.134365951	-0.153077747	-1.401281145	-0.945039814	0.179607932	-1.530680875	0.283000052
ENSMUSG00000000901	Mmp11	1.617120823	0.265425134	1.117501722	1.283430163	0.936547559	-0.182038759	0.898351127	-0.553704027	-0.592635607	-0.62723345	-1.545606131	-1.893877511	-0.54632357	0.421114234	-0.398090628	-0.199981079
ENSMUSG00000001025	S100a6	0.303426219	0.225349065	1.38923099	1.479380238	0.963860961	-0.065873198	1.050583492	0.183109174	-1.802137263	-1.015108019	-1.323276184	-0.873413304	-0.655402895	0.928043875	-0.023188246	-0.764584905
ENSMUSG00000001300	Efnb2	0.141243791	0.801578609	1.087284979	0.436774492	0.526240184	0.694888518	0.429230684	1.360016988	0.064878567	-0.784957419	-0.553069916	-2.51239241	-0.440538848	0.798558582	-1.021175225	-1.028561576
ENSMUSG00000001496	Nkx2-1	1.351409753	1.219112367	0.563660059	0.808471575	0.5345508	0.959971919	0.453551459	0.240198532	0.076149479	-0.887160305	0.512151807	-1.209288363	-0.622628731	-1.434081893	-0.579016537	-1.98705192
ENSMUSG00000001552	Jup	0.723223344	1.013305762	1.617251704	0.995796188	-0.540449685	0.657804611	1.33090578	-0.395432897	-0.718863199	-1.503328979	-1.055301245	-1.586764247	0.372079665	0.163076875	-0.680360953	-0.392942724
ENSMUSG00000001761	Smo	1.132976871	1.658558239	0.507271377	0.831520687	-0.005632171	-0.870049081	0.51390377	0.728343793	-1.262515105	-0.921563893	-0.948713714	-2.079039216	0.769076705	0.276413666	0.030933401	-0.361485329
ENSMUSG00000002980	Bcam	1.202127067	0.846424789	1.158867434	1.275708187	0.839926544	0.246077174	0.779573394	-0.249558141	-0.81107217	-1.087118843	-1.409743656	-1.786611065	0.260912477	0.063582982	-0.186208346	-1.142887827
ENSMUSG00000003545	Fosb	1.077878962	1.084688518	0.783278882	0.370543135	0.673227568	-0.524436869	-0.258552949	-0.598315466	-1.455262782	-0.027536693	-1.453419277	-2.07731434	1.205067945	0.003025999	0.452389205	0.74473816
ENSMUSG00000004044	Cavin1	0.30983437	0.3769733	1.381317134	1.397452346	0.467737558	0.503981099	0.877144761	0.600815337	-2.088414797	-1.321599801	-0.557612684	-1.407822738	0.505405985	0.075236068	-0.623665686	-0.496782253
ENSMUSG00000004552	Ctse	1.418737237	1.312697481	1.356385134	1.606816654	0.676733387	0.489731793	-0.281761626	0.082206201	-0.973383607	-0.545421352	-0.275823265	-0.973383607	-0.973383607	-0.973383607	-0.973383607	-0.973383607
ENSMUSG00000004562	Arhgef40	0.444320946	1.585760228	0.884516229	0.833167473	0.463660794	0.691614289	0.869542255	0.663927448	-0.724909021	-0.427743564	-0.101249877	-1.804514823	0.227131182	-1.80893971	-0.965369688	-0.830914161
ENSMUSG00000004665	Cnn2	0.478014111	-0.239974902	1.109678761	1.179329788	1.04661716	0.37005616	1.464663235	-0.139893111	-1.699635897	-0.892809826	-1.839205033	-1.032212104	0.359631122	0.475190515	-0.341566255	-0.297883725
ENSMUSG00000004892	Bcan	0.497846798	-0.028661298	1.767162893	0.119935173	-0.057074735	0.628197459	0.65171632	0.36760405	-2.113363296	-1.532416124	-0.703837174	-1.300080366	0.607098297	0.928902158	0.536670942	-0.369701099
ENSMUSG00000005615	Pcyt1a	1.430983144	0.526603482	0.12396874	-0.346747415	0.259722163	-0.019373552	0.774888304	1.177737375	-1.679124262	-2.275712735	0.260963877	-1.134632958	0.874898879	-0.448614975	0.077603326	0.396836608
ENSMUSG00000005968	Tuft1	0.703828776	0.529986503	1.202782036	1.072319285	1.372367005	0.798679298	-0.057041339	0.858176717	-0.703547254	-1.669633322	-1.340676746	-0.930999574	0.399679688	-0.256886573	-1.332543067	-0.646491433
ENSMUSG00000006356	Crip2	1.173974573	0.302560967	1.377008613	1.451297738	0.5126515	0.142060577	0.937062078	-0.337184828	0.275709237	-0.448622736	-1.467486599	-2.094565223	-0.142217918	-0.184650661	-1.108890316	-0.388707001
ENSMUSG00000006411	Nectin4	2.418985579	1.146930693	0.602066997	0.678285385	-0.640621765	0.15015507	-0.460844073	-0.133070232	0.15230544	-1.386320129	-0.657507295	-1.825908798	-0.425845626	0.576144126	-0.325286302	0.130530929
ENSMUSG00000006445	Epha2	0.662233424	0.255468472	0.834211351	0.282894028	1.695892776	0.639506166	1.591410363	-0.118617422	-1.172788741	0.717787847	-1.4473666	-0.514804967	-1.088901956	-0.265164596	-1.379322809	-0.692437336
ENSMUSG00000006585	Cdt1	1.115674494	1.659692003	0.915205157	0.78528599	0.952164111	0.478189451	-0.056864704	-0.497719212	-0.70880542	-1.335901039	-0.630117567	-1.461609648	0.739615921	-1.109641042	0.353399384	-1.198567879
ENSMUSG00000007039	Ddah2	0.269647547	0.392999848	0.755745769	2.257606978	0.192680789	0.145679121	0.425426153	0.987003282	0.202997816	-0.699490133	-1.104562531	-2.207568554	-0.996321021	0.099575989	-0.312325537	-0.409095516
ENSMUSG00000007655	Cav1	0.984688376	0.431724426	0.470233565	0.691275201	0.618056035	0.689120687	1.372621493	0.747038164	-1.592772353	-0.79859669	-0.702616015	-1.412241907	-0.832889577	1.266901798	-0.87380077	-1.058742433
ENSMUSG00000008398	Elk3	0.54593571	0.646839819	1.24444858	1.087115244	-0.03871902	0.749996684	1.25165944	1.086001411	-1.696428936	-0.724487342	-0.685466549	-1.574359525	-0.741627982	0.234263769	-0.287882471	-1.097288831
ENSMUSG00000009114	2610028H24Rik	-0.890395598	-0.458301686	0.703606689	0.718862882	1.414267508	0.228631768	1.817469154	0.7801117	-1.449009821	-0.251802294	-1.76923885	-0.646445243	-0.376556462	-0.484003769	-0.26621624	0.929020261
ENSMUSG00000009418	Nav1	0.187391685	-0.556006113	-0.20757519	-0.155990749	0.312420613	1.391969068	-0.057036388	0.64763921	-1.006164049	-1.00705081	-0.595965494	-2.524666634	0.84259285	0.606847633	1.212462543	0.909131826
ENSMUSG00000013833	Med16	1.708248784	0.86381293	1.788867984	1.020052649	-0.00966912	0.078767571	-0.226227068	-1.810429244	-0.458412065	-1.091977776	-1.088778438	-0.972009488	0.446334008	-0.150015759	-0.031221884	-0.067343084
ENSMUSG00000014846	Tppp3	0.171138456	-0.399912428	1.665232917	1.377745081	1.355647768	0.394181151	0.481892193	0.791608728	-0.42933604	-0.136507507	-1.342475383	-1.963193491	-0.476801733	-0.836634407	-0.705773877	0.053188571
