ensembl_gene_id	gene_name	AT01_AMY_F0_D0_R1	AT02_AMY_F0_D0_R2	AT03_AMY_F0_D0_R3	AT04_AMY_F0_D0_R4	AT05_AMRY_F0_D0_R1	AT07_AMRY_F0_D0_R3	AT08_AMRY_F0_D0_R4	AT05_AMDO_F0_D0_R1	AT06_AMDO_F0_D0_R2	AT07_AMDO_F0_D0_R3	AT08_AMDO_F0_D0_R4	AT14_AMDY_F0_D0_R2	AT15_AMDY_F0_D0_R3	AT16_AMDY_F0_D0_R4	AT13_AMRO_F0_D0_R1	AT14_AMRO_F0_D0_R2	AT16_AMRO_F0_D0_R4	AT10_AMO_F0_D0_R2	AT11_AMO_F0_D0_R3	AT12_AMO_F0_D0_R4
ENSMUSG00000055555	4930502E18Rik	-1.380816947	-0.947126886	-0.588957295	-0.678031483	-1.732110094	-0.559784903	-1.42310536	1.450542239	0.945642483	0.010358013	1.502111352	-0.36768427	-0.775376486	0.878905168	1.00972274	0.081079939	-0.010037723	0.712613203	0.914328716	0.957727593
ENSMUSG00000057440	Mpp7	-0.270249358	0.245223754	0.225585748	-0.497719865	0.263785879	-0.531207555	-0.141677302	1.130933597	0.898253604	0.520331773	2.060117104	-2.131079076	-1.512108267	-0.015000363	-0.375011182	-1.600655096	-0.401616548	1.164554128	0.682778422	0.284760602
ENSMUSG00000058454	Dhcr7	-0.226921626	-1.044796961	-0.565174311	-1.014942643	-1.290473606	-1.432936284	-1.521568949	0.534909669	-0.141617255	0.172925319	0.595875147	-0.526651983	-0.518553119	1.714511909	1.002927664	0.086180588	1.435835354	0.674979828	0.470175257	1.595315999
ENSMUSG00000060147	Serpinb6a	-0.029415111	0.37234113	-0.062389871	-0.226092177	0.432547267	-0.693279534	0.046196805	1.716707494	1.132951595	0.11826532	1.235223275	-0.219364525	-0.655739666	0.099480668	-1.983963274	-2.381199418	-0.680096223	1.014387726	0.875696255	-0.112257737
ENSMUSG00000061397	Krt79	-0.366918253	0.253036241	0.580871628	0.863807636	-1.068579201	-1.344919363	-2.018633545	0.882982743	0.78886782	0.79019955	-0.277451778	-0.429376678	0.983029726	0.450943388	-1.170143258	-1.706769316	0.583583113	0.790437232	1.409646649	0.005385665
ENSMUSG00000072812	Ahnak2	-1.996237963	-1.353268063	-1.103336474	-1.574924311	-0.429333649	0.147232948	-0.485669178	1.151385448	0.677661696	-0.301832093	1.254089661	-0.620771577	-0.617642141	1.019395011	0.933857554	0.174279391	0.536683554	1.096107373	0.36942416	1.122898652
ENSMUSG00000073557	Ppp1r12b	-0.896353472	-0.486410824	-0.895185315	-1.145738784	-1.098513669	-0.851511724	-1.613276878	0.971127618	0.606076482	-0.29207024	0.831352625	-1.140843005	-0.704209432	1.289319698	1.378749392	0.95272578	0.187165652	0.850490527	0.826164216	1.230941352
ENSMUSG00000075307	Klhl41	-0.088383973	-0.118315852	-0.658544912	-0.03239536	-0.78188157	-1.864407999	-1.255731158	1.472467489	1.030180406	-0.221777355	1.809147756	-1.301275691	0.608514818	-0.375348412	-0.480754779	0.453090978	-0.986673726	0.711556184	0.894405353	1.186127805
ENSMUSG00000076596	Igkv3-10	-0.552280732	-0.552280732	-0.552280732	-0.552280732	-0.552280732	-0.552280732	-0.552280732	-0.552280732	-0.552280732	-0.552280732	-0.552280732	-0.552280732	2.128467722	1.598784019	-0.552280732	-0.552280732	-0.552280732	1.214713623	1.29864958	2.043596042
ENSMUSG00000079190	AC133103.1	-0.816863527	-0.972562984	-0.628218674	-1.368460733	-0.885958079	-0.89220292	-1.124210318	1.072957829	0.678124386	-0.106762798	0.996983085	-0.730814217	-1.671610793	1.126318119	1.313605777	0.943920755	0.561017773	0.967463677	0.689873728	0.847399913
ENSMUSG00000079808	AC168977.1	-0.87420451	-0.350126046	-0.371367252	-1.071863264	-0.885752454	-0.893490191	-1.534412336	1.147655733	0.568775975	0.213635084	0.930907142	-1.974338294	-0.779145847	0.946887725	1.36524146	0.571376308	0.137668567	0.876132395	1.035711792	0.940708013
ENSMUSG00000092390	Gm20541	-0.057427232	-0.308006141	-0.329772136	-0.322612766	-1.433036637	-0.178676613	-0.782702334	0.200768457	-0.135864353	0.834047817	1.005212089	1.585790798	1.737470878	0.378690943	-1.433036637	-1.433036637	-1.433036637	1.461242832	0.170839362	0.473144946
ENSMUSG00000096054	Syne1	-1.432035945	-0.317931282	-0.964180726	-1.669581304	-1.379905169	0.740616907	-0.189201647	1.547028532	0.258350761	-0.21028331	0.712245712	1.366228289	0.241891666	0.518470141	-1.187595255	0.073286385	-0.873836649	1.515244158	0.326350125	0.924838611
ENSMUSG00000097694	G730013B05Rik	0.409646805	0.263905291	0.538515762	0.703764234	-1.690516827	-2.851538361	-0.958617275	0.413755445	0.686420769	1.112320939	0.714935984	0.471826738	0.755215259	0.350920487	-0.659169206	0.025253144	-1.372008956	0.495380706	0.182467038	0.407522025
