ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC034_T3_B_AMD_R1	SC035_T3_B_AMD_R2	SC036_T3_B_AMD_R3	SC037_T3_B_AMD_R4	SC038_T3_B_AMD_R5	SC034_T3_B_AMR_R1	SC035_T3_B_AMR_R2	SC036_T3_B_AMR_R3	SC037_T3_B_AMR_R4	SC038_T3_B_AMR_R5
ENSMUSG00000023868	Pde10a	0.728653044	1.006127078	0.846176468	0.953962834	0.864519464	1.095528073	0.467461523	0.944000291	0.984569194	1.036987149	-1.741501442	-0.478945511	-1.302012123	-1.155184322	-1.641982907	-0.509531627	-0.130381929	-0.993907761	-0.51387186	-0.460665638
ENSMUSG00000023903	Mmp25	1.276845398	1.128477167	1.462863385	1.045814389	1.265608146	0.241263377	-0.33978108	-0.819464615	0.366496662	1.160704801	-0.248500519	-0.929848556	-0.470451194	-0.863553452	-0.144922487	-0.764642125	0.285166512	-1.09490981	-2.249461718	-0.307704281
ENSMUSG00000023908	Pkmyt1	0.457462649	-0.332960347	0.891699101	0.750364728	1.023759029	1.830973167	1.3861825	1.291289734	0.115246977	-0.039871718	-0.516252726	-0.073128473	-0.383527592	-1.054237227	-0.158938428	-0.636955008	-0.346423753	-0.45545801	-1.884650652	-1.86457395
ENSMUSG00000023919	Cenpq	0.68484195	0.617248653	0.480937573	1.032674981	0.745863945	0.2316349	0.546631131	0.233179474	2.019763751	1.421673685	-0.367974707	0.015261654	-0.650232144	-1.460829616	-0.074453717	-1.587952729	-0.50702896	-0.691850567	-1.673925514	-1.015463743
ENSMUSG00000023923	Tbc1d5	0.599754163	0.435415292	0.811666389	1.576967809	-0.015081285	0.648717069	0.116146113	0.421982761	-0.140427184	2.69419004	-1.615369192	-0.815054108	-0.537667143	-1.195811276	-0.990839804	-0.328619065	-0.117804314	-1.096358668	-0.143448914	-0.308358684
ENSMUSG00000023940	Sgo1	0.166172693	-0.58188299	-0.021030906	1.139274776	0.483048748	1.629338545	0.282275898	1.266021542	1.505235516	0.923663392	0.174881139	0.245278263	-0.409459329	-0.353556225	-0.706025881	-1.094282414	-0.215830663	-0.686805483	-1.997440201	-1.74887642
ENSMUSG00000023951	Vegfa	1.488851344	1.1913215	0.994542858	0.813238461	1.658462826	0.469914062	0.298885716	0.40767134	-0.041369865	0.384626395	-0.726670342	-1.819654797	-1.10670876	-1.183995906	0.242251499	-0.26958644	-1.758759345	-0.290435919	-0.749870231	-0.002714395
ENSMUSG00000024008	Cpne5	1.016520895	0.571966606	0.834499383	0.817128075	0.872389982	0.827507992	0.813099421	0.489890333	0.791800744	0.686120248	0.004102528	0.079440075	-0.776889564	-2.245991009	-0.938476324	0.075098789	-0.053707405	-0.758897201	-2.219454311	-0.886149256
ENSMUSG00000024013	Fgd2	0.790778805	1.617566954	0.657745857	1.335954778	0.940291364	0.454406154	0.753147861	1.235927769	0.103168019	0.202051796	-1.581945557	-0.67771757	-0.154765747	-0.722123476	-0.709798749	-1.530576628	0.532178179	-0.954655196	-0.891092654	-1.400541957
ENSMUSG00000024030	Abcg1	0.844859126	0.642136755	0.529340281	0.586996102	0.275404698	0.829238594	2.106820097	0.845093477	-0.165474064	0.175936163	-0.245993659	-0.459402066	-1.977004612	-2.079895928	-0.959932438	0.27087676	0.093962203	-1.023070635	-0.726310916	0.436420064
ENSMUSG00000024048	Myl12a	0.361993751	0.059759943	0.18775024	0.954626095	-0.032837229	1.582469129	0.910582598	1.33841482	1.796977831	0.829751319	-0.663003427	0.289066661	-1.128888686	-1.337902102	-0.894574695	-1.098631033	-0.164252325	-1.172421513	-1.24480263	-0.574078748
ENSMUSG00000024056	Ndc80	0.445472435	0.279050993	0.167169327	1.058536718	0.650095866	1.646814031	0.300126723	1.573303008	0.673336138	1.007628348	-0.42685653	-0.175271512	-0.586441972	-0.961972837	0.314904587	-0.88289528	-1.268464972	-0.389583603	-2.170589693	-1.254361777
ENSMUSG00000024070	Prkd3	1.256188933	0.831800038	1.112052363	1.024367352	1.0574529	0.572338836	0.719922523	0.985618887	0.018444443	1.138514534	-0.507234726	-0.280523774	-0.79917774	-1.250206236	-0.742428412	-0.58814615	-0.07853757	-1.588907676	-1.658504326	-1.223034196
ENSMUSG00000024074	Crim1	0.934080381	0.291654537	0.993268335	0.365273902	1.227988837	0.493752908	1.014021041	0.893734176	-1.06967862	1.550893933	0.415284019	-0.130625786	-0.651033491	-1.616445276	-0.393368928	0.331096402	-1.519067369	-0.351613783	-1.461537516	-1.317677704
ENSMUSG00000024081	Cebpz	0.065449408	0.494219213	-0.640513818	-0.026626537	-0.019075706	0.696930431	1.482210271	2.024145223	1.454132149	1.731012315	-0.608717753	-0.377158641	-1.131367952	-0.593337347	-0.847258718	-0.27295125	-1.360638705	-0.494441766	-1.083396749	-0.49261407
ENSMUSG00000024083	Pja2	1.197187915	1.132142009	0.355525255	0.193640464	0.952178579	0.210682319	-0.039254664	0.601411503	1.127474949	1.575435072	0.344117177	0.125840245	-0.472056631	-1.506122037	-0.443415964	-0.212525212	-1.8029638	-0.346321437	-1.906847753	-1.086127987
ENSMUSG00000024084	Qpct	1.667528377	0.821403152	0.880667144	1.227879463	0.896042832	1.021336051	0.288678041	0.560613828	-0.099992031	1.128447868	-0.438441835	-0.375320074	-0.939034287	-0.907047079	-1.35055536	-0.473997557	0.161614484	-1.25597445	-1.613799632	-1.200048936
ENSMUSG00000024085	Man2a1	0.241212101	-0.26409817	0.904330591	0.265577958	0.23620138	-0.045213241	1.168796081	1.192803202	0.067058399	2.999878544	-0.732056855	-0.628361377	-0.349693943	-0.484727143	0.034702784	-1.021136436	-0.909927625	-1.162940986	-1.244698248	-0.267707015
ENSMUSG00000024164	C3	0.266487288	1.170393888	0.491342202	0.790223135	1.167183439	0.602114813	0.8655823	1.678112998	-0.021156852	0.784332018	-0.019062567	-1.566382151	-1.214949925	-0.146038788	-1.816609815	-0.583761159	-0.754340175	-1.494167145	0.332720956	-0.532024458
ENSMUSG00000024169	Ift140	1.07556156	0.573216686	1.344723832	0.5963315	1.125803945	1.377420452	0.981342562	0.0824167	-1.269072916	0.998854798	-0.9938549	-1.087144841	0.263751414	-1.533983081	-1.539927068	-0.790302818	-0.007748817	0.126508643	-0.409737684	-0.914159969
ENSMUSG00000024222	Fkbp5	-0.018003368	-0.27555233	-0.373662123	0.114343152	-0.180824673	0.694193078	1.368747071	1.372384584	1.795822123	2.440717377	-0.899123733	-1.105201616	-0.776787618	-0.708679913	-0.477769895	-0.826512748	-0.563888934	-0.808305722	-0.360317776	-0.411576936
ENSMUSG00000024238	Zeb1	0.754366226	0.53077698	1.433994179	0.991755616	1.692107286	-0.349919972	0.219953249	-0.137841235	0.118736642	1.786761442	-0.396120373	-0.596497794	-1.159658882	-1.612815788	-1.13421461	0.266482409	-0.021421333	-1.502761955	-0.880169605	-0.003512482
ENSMUSG00000024268	Celf4	0.658340345	0.446101139	0.907401911	0.93619622	1.19754115	0.558887427	0.364929665	0.394851698	0.898869045	1.450781973	-0.773094985	-0.353870566	-1.820180604	-1.907252884	-1.425229365	0.028536023	0.554975882	-0.892521904	-0.894209891	-0.331052278
ENSMUSG00000024302	Dtna	1.022251613	0.766416389	1.048206817	0.87769279	1.069635992	0.483749915	0.935864796	0.755446984	0.62041196	1.014660538	-1.503424929	-1.538076116	-1.06539986	-1.460867935	-1.603870194	-0.043980001	0.103191147	-0.645918608	-0.338655476	-0.497335822
ENSMUSG00000024335	Brd2	0.569689957	0.111798116	-1.085306406	-0.094670519	1.177848247	1.225812293	1.58728355	0.669161325	1.15346553	1.583594875	-1.098862884	-1.124699018	-0.903877038	-0.739439487	0.255173799	-1.210400312	-1.283083447	-0.8604124	-0.07925848	0.146182298
ENSMUSG00000024424	Ttc39c	0.59374178	-0.629974711	0.669313467	0.916755928	0.640717313	1.205347843	1.845940483	-0.286919647	0.095562668	1.621303983	-0.301539083	-0.517198664	0.135468037	-1.296687076	-0.210331972	-0.205837554	-1.91170466	-0.475758965	-1.706606407	-0.181592763
ENSMUSG00000024507	Hsd17b4	1.129946393	0.942917229	0.7614986	0.996534587	0.797717758	1.116300823	1.13554643	0.822681301	0.999871061	0.203529017	-0.764315222	-0.424534519	-1.588831704	-1.623146672	-1.056030046	-0.588148253	-0.153798828	-1.294794916	-1.086195742	-0.326747297
ENSMUSG00000024525	Impa2	1.046571021	0.469397606	1.133108853	1.317003928	1.062874467	0.845153	1.635825704	0.843183662	0.672445351	0.04719535	-1.000788772	-0.585671112	-1.254836643	-1.115080118	-1.206956075	-0.874254769	-0.440762321	-1.139414226	-0.879033795	-0.575961108
ENSMUSG00000024542	Cep192	-0.188402692	0.135333002	1.014615953	0.547546948	0.749549315	1.040273738	1.050408561	0.485984826	-0.565431487	2.750352308	-0.944393716	-0.944633581	-0.472930514	-1.317337434	0.106019947	-0.111176327	-0.960437793	-1.091101783	-0.79181902	-0.492420251
ENSMUSG00000024590	Lmnb1	0.981548002	0.670352916	0.44569951	0.953267494	1.116464023	1.233358479	1.049798082	1.098687262	1.115404552	0.724311984	-1.054987976	-0.69523026	-0.747730757	-1.244671351	-0.42829862	-1.029015616	-1.004668609	-1.10376305	-1.424516661	-0.656009403
ENSMUSG00000024604	Rbm22	0.355734356	0.646807054	0.952814874	1.295940185	0.70489327	0.640335586	0.782378543	1.567945057	0.772448608	1.175818098	-0.436170435	-0.348164933	-0.564457852	-0.90652436	-0.46970779	-1.371766592	-0.698253057	-0.992443586	-1.386970144	-1.720656883
ENSMUSG00000024617	Camk2a	1.022346313	0.404381068	0.849436671	0.607185832	0.829776022	-0.914052288	0.490462731	0.783640746	0.501453748	1.630375625	-1.917960543	-0.945456833	-2.015548373	-1.549367476	-0.339003371	0.188085249	0.259152129	-0.272008732	0.267753176	0.119348306
ENSMUSG00000024642	Tle4	1.100920822	1.817012897	0.192993414	0.794583907	0.757710002	1.922185147	-0.720644892	0.196178494	0.067248291	0.994854741	-0.917702228	-0.990264182	0.416031755	-1.425588852	0.094495642	-0.559660916	-1.173936767	-0.858423021	-0.663133564	-1.044860691
ENSMUSG00000024660	Incenp	0.6557021	-0.755342032	-0.928372986	0.683799817	0.462373431	1.697281014	1.361442537	0.930545179	0.184442736	1.867766823	-0.166865469	-0.094628154	0.154578833	-0.871751625	0.095412571	-0.365672071	-0.777061544	-1.166637236	-1.525778741	-1.441235182
ENSMUSG00000024730	Ms4a8a	0.411591204	1.049187004	0.583131369	0.47743344	0.291457133	0.626018902	0.546410688	1.436582138	1.469080441	0.66715716	-1.759775527	-1.635099718	-1.041857466	-1.32383143	-0.921430102	-1.149008018	-0.24887876	-0.296803727	-0.068496754	0.887132023
ENSMUSG00000024736	Tmem132a	0.846921418	0.777546738	0.698359584	0.598500397	1.803976791	0.517156136	1.481975172	-0.127036605	0.154738282	0.376410096	-0.665932931	-2.7504112	-0.560495394	-1.128509042	-0.34500342	-0.361783011	-0.91724256	-0.481232283	-0.03080371	0.112865543
ENSMUSG00000024743	Syt7	0.977469298	1.154421099	1.085998989	0.818464494	1.034826291	0.977029496	0.820647712	0.595994664	0.326367751	0.896133755	-0.325763806	-0.860192472	-0.390800176	-2.060209482	-1.471214447	-0.680482586	-0.35505373	-0.231284682	-0.860304326	-1.45204784
ENSMUSG00000024750	Zfand5	1.188736071	0.966644354	0.235681869	0.709960818	0.505241036	-0.136535716	0.375119417	1.2961034	2.010575836	0.92003569	-0.935303363	-1.59429579	-0.7313371	-1.658947893	0.106646979	-0.705608967	-1.023262488	-0.492665151	-0.704785332	-0.332003669
ENSMUSG00000024766	Lipo3	0.955808544	0.702734686	1.082203946	0.883193995	0.838113722	0.19702791	0.15724205	1.324138444	1.297340265	1.142331998	-1.2833417	-0.977941391	-1.039583094	-1.353592142	-1.107449853	-0.645866868	0.24629729	-1.408337345	-0.963276597	-0.047043861
ENSMUSG00000024768	Lipf	1.605753918	0.394872981	0.771912195	0.776319689	-0.080558495	0.214168798	0.311397674	1.050295023	0.301595707	0.450139138	-1.335917172	-1.490368304	-1.635720745	-0.242239719	-2.2120038	-0.128240555	0.469366168	-0.721310722	0.800940547	0.699597675
ENSMUSG00000024791	Cdca5	0.385935902	0.863727559	0.52990806	1.718222055	-0.331574578	0.771127203	1.401952502	1.422056271	0.934459369	0.3207874	-1.290214821	-0.436230656	-0.429414719	-0.764295516	-0.157973456	-0.225	-0.598941752	-1.910344386	-0.918949179	-1.285237257
ENSMUSG00000024795	Kif20b	0.744577123	-0.25431655	0.92042036	0.827826734	0.368780644	0.378832382	0.446618208	0.86079864	0.01514294	2.679961799	-1.061693172	-0.0871243	0.334513544	-0.889652535	-0.437248484	-0.335156333	-0.428664694	-1.071545206	-1.84965507	-1.162416034
ENSMUSG00000024812	Tjp2	0.89971662	0.434421858	0.746422191	0.466277004	0.530382007	0.658995266	1.201238988	1.294011232	0.958534391	1.388344316	-0.015574949	-1.30440286	-0.84404258	-1.585398535	-1.550692186	-0.407098605	-0.511885229	-1.51735253	-0.677032084	-0.164864314
ENSMUSG00000024897	Apba1	0.233744853	0.382899936	0.944679189	1.044625505	0.335557541	0.81092173	1.008976054	-0.133580955	0.14250013	1.958218428	-1.200899739	-0.932608315	-1.289897064	-1.862500327	-1.511233425	0.186577019	0.707008051	-0.915003905	0.202571747	-0.112556454
ENSMUSG00000024900	Cpt1a	1.249905756	0.912127288	1.391855383	1.11532819	0.423806323	-0.06635593	1.06053697	0.745395018	-0.385617195	1.146651297	-0.231950527	-0.245509089	-0.940768165	-1.603299252	-0.860343328	-0.08978387	0.317765455	-1.319508586	-1.812028061	-0.808207676
ENSMUSG00000024905	Tesmin	0.771376134	-0.053246571	1.148339734	0.661797484	0.434801324	0.648242496	-0.082037789	1.338510216	1.63281342	0.848536086	-0.644572538	0.216893404	-1.244696329	-1.593948999	-0.917246235	0.106184836	0.548017272	-1.308668205	-0.880735199	-1.630360542
ENSMUSG00000024907	Gal	1.063792973	0.748743558	1.134592051	0.878809358	0.771618086	1.032896611	0.947836227	0.416941649	1.17134685	-0.11941362	-0.765100243	-0.099771037	-0.3211228	-2.269324702	-0.579472577	-0.548706305	-0.697245174	-0.281755895	-1.945835988	-0.538829021
ENSMUSG00000024912	Fosl1	1.234922937	0.929190919	0.756436704	0.490163155	1.13178961	1.111913868	0.794581073	0.929473479	0.442454584	0.796351532	-0.793225409	-1.687061027	-0.918349719	-1.855521064	0.013147741	-1.004364616	-0.734689734	-0.933438639	-0.865325773	0.161550377
ENSMUSG00000024942	Capn1	1.351955064	0.880984018	0.91451155	1.084627025	0.85140012	1.509950734	1.017805515	0.634313361	0.503665135	-0.932086725	-1.100421345	-1.015228763	-1.419514337	-1.244071989	-1.322911652	-0.816814582	0.03126611	-0.519607983	-0.55216967	0.142348415
ENSMUSG00000024948	Map4k2	0.267288608	0.509043369	1.372545578	0.969915395	1.485086299	0.217724434	1.358731139	0.939463568	0.681918013	0.254001671	-0.586000982	-2.264409313	-0.775706276	-1.57086983	-0.548460558	-0.026519756	-0.258022206	-0.480197112	-0.785946462	-0.759585581
ENSMUSG00000024949	Sf1	0.806741599	0.60614938	0.490117527	-0.148551252	1.308512706	0.919986297	1.274628271	0.280442299	1.039415428	1.23395979	-0.187622981	-2.121335536	-0.688996716	-1.583801879	0.165142719	-0.069297305	-1.416377466	-0.777557236	-0.728729115	-0.402826531
ENSMUSG00000024989	Cep55	0.541504235	0.334388356	0.5690115	0.660391681	0.864888221	1.065678888	1.152588254	1.356687702	-0.214070315	1.410529289	-0.234135879	0.395408314	-0.508365332	-0.633374113	-0.457906489	-0.911642811	-1.473566298	-0.932427323	-2.310614457	-0.674973423
ENSMUSG00000025001	Hells	0.704008643	0.537890391	0.647794632	0.211138842	0.385160971	1.09961921	0.772358335	0.873048335	1.526075648	1.422189163	-0.413064775	-0.111631712	-1.425525212	-0.341296095	-0.029452087	-1.687198098	-0.728976698	-1.383308556	-1.714798951	-0.344031987
ENSMUSG00000025026	Add3	0.584295148	2.113560122	0.558067833	1.33475032	0.512183734	0.662848376	-0.649051241	-0.25011915	1.671383469	1.053805728	-0.782518184	-0.217157703	-0.406696283	-1.004957297	-0.991054109	-0.808954149	-0.582586009	-0.309326692	-1.188832698	-1.299641215
ENSMUSG00000025027	Xpnpep1	0.694997593	1.046479175	-0.133971713	0.588830546	0.195666485	1.700261078	1.150366687	-0.251841242	1.978640183	0.311562461	-1.511865462	-0.287977982	-1.213524882	-1.452830616	-0.886637757	-1.103147634	-0.414342939	-0.734336862	0.088490807	0.235182075
ENSMUSG00000025058	5430427O19Rik	0.855677669	-0.071379275	0.327037122	0.107247527	0.392820888	0.982675842	1.175646711	0.72503698	1.97757745	1.743041132	-0.760960884	-1.186019844	-1.040662898	-1.471089204	-0.320638695	-0.349923331	-0.532764618	-0.983977291	-1.120799158	-0.448546123
ENSMUSG00000025059	Gk	1.42823785	-0.136676759	1.218442953	0.827914156	1.072254241	-1.196910657	0.879165775	0.751714186	0.60725924	1.106455284	0.087203099	0.137902724	-1.630261329	-1.041519974	-0.189268711	0.112148276	-0.429448779	-1.777746323	-1.375498176	-0.451367077
ENSMUSG00000025066	Sfr1	0.579138313	0.6621459	0.398551125	1.063483606	0.444841675	1.184136613	-0.104049499	0.350067599	1.58091816	1.728523135	-0.77575101	0.232650419	-0.468835802	-1.053960805	-1.232532889	0.013005299	-0.9887338	-0.623630505	-1.927108967	-1.062858567
ENSMUSG00000025134	Alyref	0.226719009	0.354787222	-0.060813518	0.004616657	-0.389131824	1.405452749	1.890126286	1.349504418	1.651573841	0.068476027	0.250757942	0.320988804	-0.626437138	-0.778366105	-0.225802478	-1.3396634	-1.305431174	-1.677367642	-1.013526879	-0.106462795
ENSMUSG00000025135	Anapc11	0.409842849	0.158468632	0.745304024	0.501084567	-0.566548777	1.900246893	1.872668804	1.68134382	1.069340223	-1.24357491	-0.808479998	-0.159980744	-0.862527557	-0.391678462	-0.606448076	-1.107665216	-0.818497322	-0.911038542	-0.462810484	-0.399049723
ENSMUSG00000025213	Kazald1	0.853052312	0.079579383	0.363129719	1.386284709	0.316848941	1.542658747	0.988596317	0.762905272	0.548653129	-0.191717177	-0.005555383	0.832304356	-0.480242444	-1.292094277	-1.134858625	-0.374972418	0.079638371	-0.358767217	-2.038937901	-1.876505814
ENSMUSG00000025318	Jph3	1.119803861	0.594844906	0.696894276	0.418904542	1.362543818	0.730684358	1.216629666	0.453260979	0.643751441	1.281051537	-0.629815017	-2.382007289	-0.972632009	-1.032426199	-0.653017238	-0.257138623	-1.07402454	-0.454900409	-0.754336071	-0.30807199
ENSMUSG00000025323	Sp4	0.705326518	1.051250397	0.953437336	0.650943885	0.758658999	0.164673464	0.175631114	0.500144313	0.505279529	2.419350896	-0.602324242	-1.141402987	-0.399128236	-1.832334342	-0.335966744	-0.191577033	-0.132797365	-0.96178357	-1.445133167	-0.842248766
ENSMUSG00000025340	Rabgef1	0.987201841	0.318084507	0.134336166	0.110978365	1.064370595	1.156312615	1.540963805	0.889627067	1.087376493	0.771499077	-0.539745478	-2.089164441	-0.985737071	-1.253311942	0.211146198	-0.885566124	-1.353646493	-0.662270634	-0.418471543	-0.083983002
ENSMUSG00000025395	Prim1	0.628219834	0.632457677	0.468668517	0.186045023	0.207684428	1.609875466	0.863318891	1.126220978	1.764499085	0.727753433	-0.296656438	-0.190865241	-0.336432564	-1.146820582	-0.388605973	-0.923384041	-1.267940035	-0.404229521	-1.726715898	-1.533093038
ENSMUSG00000025403	Shmt2	0.967757425	0.966144188	1.000401762	1.192505213	0.570121528	1.25630454	1.210990798	0.426589677	0.658071207	0.680198082	-0.83245656	0.017558497	-0.668204752	-1.302934615	-0.881206477	-1.150550649	-0.341545894	-0.706467539	-1.616175311	-1.447101119
ENSMUSG00000025453	Nnt	1.666675268	1.159753008	0.379152607	1.163516533	0.749735587	0.498964433	1.077140822	-0.09784665	0.314361494	0.901005539	-1.713939181	-0.543759092	-1.212624262	-2.039807296	-0.594592016	-0.444112006	-0.382846305	-0.957798135	-0.015836747	0.092856399
ENSMUSG00000025555	Farp1	0.683476732	0.403357717	0.509573501	0.364957132	1.188405282	-0.183109004	1.284057825	0.567334761	-0.300216123	1.731419774	-1.690400965	-1.027952823	-1.076082959	-2.147543296	-1.121874117	0.054897496	0.535214931	-0.263287299	0.081929413	0.405842022
ENSMUSG00000025574	Tk1	0.990516662	-0.148846071	0.949003629	0.538883346	0.421304242	1.552935924	1.386294183	0.733861856	0.555234061	1.459963135	-0.957717523	-0.002305107	-0.867386833	-0.870049255	-0.496547375	-1.184882115	-0.365946998	-0.625741804	-1.588358224	-1.480215733
ENSMUSG00000025610	Map3k7cl	0.803073079	0.04054891	1.317982425	0.421663036	1.057473873	1.019071617	1.164622024	1.382599698	0.281882964	1.109553043	-1.928737649	-0.944983309	-1.128603891	-0.999992183	-0.651655154	-1.157328738	-0.287936547	-0.762514633	-0.609990049	-0.126728514
ENSMUSG00000025701	Alox5	1.344648563	1.370335585	0.897065934	1.395935505	0.833319507	1.013469961	0.275757572	0.116891667	0.696139709	0.372340935	-0.964297461	-0.288913503	-0.762632342	-1.688750356	-1.470709017	-0.401350242	0.23178261	-0.503570931	-1.18984799	-1.277615704
ENSMUSG00000025758	Plk4	0.350506014	1.12457687	0.399524564	0.750105609	-0.066004955	0.139701723	0.636448538	2.023899383	0.176388714	1.70336446	0.03909084	-0.658983672	-0.116308464	-0.764647432	0.209957059	-0.871418171	-0.828381969	-0.650664653	-1.88725684	-1.70989762
ENSMUSG00000025862	Stag2	0.998130815	0.660044778	0.423776949	0.434886959	0.481293856	-0.444591508	0.184421966	1.823132706	0.956531623	2.18388163	-1.050404386	-0.561509034	-0.593642226	-1.336180335	-0.252097594	-0.323649476	-0.436892524	-0.983885954	-1.583858982	-0.579389263
