ensembl_gene_id	gene_name	SC024_T1_N_AMR_R1	SC025_T1_N_AMR_R2	SC026_T1_N_AMR_R3	SC027_T1_N_AMR_R4	SC028_T1_N_AMR_R5	SC001_T1_N_AMR_R1	SC002_T1_N_AMR_R2	SC003_T1_N_AMR_R3	SC004_T1_N_AMR_R4	SC005_T1_N_AMR_R5	SC011_T3_F_AMD_R1	SC012_T3_F_AMD_R2	SC013_T3_F_AMD_R3	SC014_T3_F_AMD_R4	SC011_T3_F_AMR_R1	SC012_T3_F_AMR_R2	SC013_T3_F_AMR_R3	SC014_T3_F_AMR_R4
ENSMUSG00000032601	Prkar2a	0.620432566	1.457851493	0.278796279	0.341503131	0.12982324	0.229223093	1.482694612	0.700454377	1.034475976	1.164113498	-0.78475953	-0.868230204	-1.556447526	-1.033424102	-0.049256986	-1.696403251	-0.326168261	-1.124678404
ENSMUSG00000032648	Pygm	0.570468774	0.282198105	1.002420214	0.172819569	0.944247574	0.489504534	0.99806988	0.67193289	0.624875677	1.474265243	-0.185222435	-0.501240392	-1.816146587	-1.829993507	0.004938817	-1.198208629	-0.306800732	-1.398128997
ENSMUSG00000032688	Malt1	0.952815453	0.381631691	0.544648052	-0.04463166	1.209734689	0.514422109	1.008602642	0.967988941	0.536355144	1.625940516	-0.75926112	-1.482377113	-0.952035601	-1.296094649	0.072223537	-1.260599725	-1.152410944	-0.866951964
ENSMUSG00000032691	Nlrp3	0.683922539	0.558177042	0.605710728	0.425664591	1.02973039	0.9504455	1.077096351	0.959911365	0.90463789	0.980520778	-0.727857092	-1.299368423	-1.456947439	-1.401531767	-0.039491794	-0.989349842	-1.078687565	-1.182583254
ENSMUSG00000032776	Mctp2	0.547781353	0.777788728	-0.267924523	0.84072533	0.390919748	0.346912839	0.602715558	1.183006183	0.257431893	1.470753849	-2.499011024	-1.197433583	-0.410137372	-1.368566873	-0.407297102	0.265347162	0.423642772	-0.956654938
ENSMUSG00000032826	Ank2	0.711402893	-0.225570293	1.211732121	0.68340076	1.093105809	-0.235578156	0.371466356	-0.714085785	-0.286129949	1.104253005	-0.512368599	-1.702361499	-2.337386807	-1.064640749	1.065888128	0.176160453	0.042822854	0.617889457
ENSMUSG00000032827	Ppp1r9a	0.70481008	0.61058009	0.877695953	0.686229645	0.957464835	0.629224081	0.850440564	0.776463521	0.702805884	1.194399282	-0.9708542	-1.325744247	-2.084976559	-1.117694841	-0.099629829	-0.961427279	-0.518803701	-0.91098328
ENSMUSG00000032942	Ucp3	0.492999481	0.410232023	0.57229416	0.938266317	0.816770736	0.579022891	0.745709852	0.68791449	0.699547763	1.089148822	-1.585920497	-2.348833841	-1.409321655	-0.569553114	0.116564113	-0.969229632	0.281007157	-0.546619066
ENSMUSG00000033083	Tbc1d4	0.934049596	0.383016121	0.388167304	0.458842196	1.354097102	0.342912121	1.110818831	0.607513301	0.049683767	1.2537938	-0.712836251	-1.518516598	-1.50802097	-1.53612133	0.748978946	-0.715639252	-0.261768783	-1.378969899
ENSMUSG00000033454	Zbtb1	1.028429996	0.788244249	0.776241017	0.504400747	1.267023827	0.002796907	0.536732889	0.58489243	1.114798011	1.176633706	-1.393884852	-1.341384249	-0.934898915	-0.708530466	0.067040629	-1.593813864	-0.636573805	-1.238148257
ENSMUSG00000033577	Myo6	0.349497243	0.649078528	0.740248407	0.46907177	0.526915611	-0.179776822	0.719985173	0.685959042	0.767609887	1.406618176	-1.331804092	-1.957472045	-1.956981937	-1.202945006	0.5838909	-0.661602431	0.401106254	-0.009398658
ENSMUSG00000033581	Igf2bp2	0.790986526	0.565843295	0.651775654	0.893333636	0.839645978	0.464898445	0.634512402	0.695195815	0.714891837	0.773315076	-0.688058462	-1.753373911	-1.576261746	-2.206172349	0.463778918	-0.804332451	-0.075383866	-0.384594796
ENSMUSG00000033585	Ndn	0.719715825	0.805280548	0.111947818	-0.000218978	0.701025045	0.656029773	0.072205856	0.712127725	0.33564764	0.678821163	-1.875155277	-1.02419215	-1.309855789	-1.875155277	0.898579551	-1.319656914	0.842068188	0.870785254
ENSMUSG00000033629	Hacd3	1.149995504	0.715460441	0.977147229	1.433294748	0.015921575	0.419711467	-0.164472105	-0.019524214	0.693957378	-0.172327053	-1.710797909	-1.06014154	-1.146402935	-1.923882475	-0.72680954	-0.316685246	0.741859674	1.093695
ENSMUSG00000033644	Piwil2	0.743922441	0.207123246	0.402598821	0.83780585	0.549740857	1.032418638	0.98287413	0.7671005	1.203793341	1.270838388	-1.906656642	-1.18614641	-0.261270381	-0.997588493	-1.039854096	-0.625241094	-0.913601752	-1.067857345
ENSMUSG00000033684	Qsox1	0.832770643	-0.129920676	0.622827525	-0.0205009	0.951108399	1.259965465	1.857491483	0.641143084	0.44468305	0.51615264	0.198309037	-1.451585146	-0.836616472	-0.768316669	-1.305611622	-1.708768789	-0.096571901	-1.006559151
ENSMUSG00000033717	Adra2a	0.511120598	0.790823615	0.681414427	0.80131545	0.868495044	0.749514416	0.834640415	0.793601785	0.918066492	0.76281318	-0.217117061	-1.38450913	-1.31681346	-0.510752056	-0.038159994	-1.598983025	-0.643258887	-2.00221181
ENSMUSG00000033730	Egr3	0.817807973	0.610548871	1.197040291	0.885586771	0.635078746	0.127860077	0.233645759	0.507232951	0.624927481	1.229980354	-0.264220509	-1.196637117	-2.188456774	-1.055135376	0.671868341	-1.041939931	-1.423670793	-0.371517115
ENSMUSG00000033788	Dysf	-0.614212551	0.61969376	0.044183466	-0.644894036	-0.213981116	0.34633627	0.868207366	0.187738187	0.589474653	0.056276248	-1.623062795	-0.511384153	-2.153885717	-1.307723119	1.11535292	0.598076225	1.616605571	1.02719882
ENSMUSG00000033948	Zswim5	0.086679774	0.517243206	0.99070357	0.428924817	0.281995493	1.38031227	0.700216475	0.175773766	0.69706472	1.264024692	-0.44093274	-2.159772422	-2.082949278	-1.039127329	0.316261406	-0.602352511	-0.036406777	-0.477659136
ENSMUSG00000034006	Pqlc1	0.680366736	0.835458603	0.803123779	1.034164862	0.77221593	1.086789542	1.187507937	0.87919328	0.291118696	-0.887235673	-0.557446049	-1.112745581	-1.187116813	-1.708694906	-0.3600165	-0.476173961	0.41758328	-1.698093165
ENSMUSG00000034055	Phka1	1.202048393	0.720089599	0.881379558	0.661109136	0.626325668	1.150514605	1.199566636	0.486209657	-0.488966942	1.105024863	-1.211522918	-0.404409537	-1.798354042	-0.458340475	-0.851465899	-1.399874942	-1.028863662	-0.390469697
ENSMUSG00000034120	Srsf2	0.66637895	0.606186844	1.041858551	0.235112402	2.07042635	-0.701407632	0.348297969	0.123710513	1.606253433	0.658021188	-1.665096626	-1.082159355	-0.811897348	-0.221879824	-0.636429834	-0.823876356	-1.145272719	-0.268226504
ENSMUSG00000034413	Neurl1b	0.676766399	0.835321703	0.87823259	0.973894315	0.884458919	0.62616961	0.75580785	0.569590442	0.8541937	0.989350961	-1.012141912	-1.426878465	-1.355487732	-1.890679415	-0.053812677	-0.994627968	-0.547612247	-0.762546075
ENSMUSG00000034432	Cops8	0.501007669	0.432954709	0.84103769	0.949850873	0.817645049	0.84441326	-0.0105258	1.068462423	1.674782468	-0.120337601	-0.882728168	-0.922205804	-1.358941648	-1.445713666	-1.551052118	0.207451704	0.20043325	-1.246534293
ENSMUSG00000034435	Tmem30b	0.854364158	0.326905749	0.975874844	0.438259189	0.342069561	0.532587017	0.505314816	0.54135788	0.734299715	0.492037752	-1.479524796	-1.527418802	-1.779607111	-2.171218221	0.205998727	0.428707533	0.785379538	-0.205387549
ENSMUSG00000034445	Cyb561a3	0.992875412	0.613782208	1.0161868	0.867317804	0.617066275	1.292637743	1.403674934	0.822771825	-0.154190265	-0.664390905	0.474014504	-1.473738254	-0.472953105	-1.386028752	-0.756948287	-1.142804573	-0.734484992	-1.314788373
ENSMUSG00000034522	Zfp395	0.998170613	0.104090903	0.996105662	0.770116177	1.196889512	0.214282231	1.493018408	0.340828793	-0.115345119	1.035554993	-0.884438355	-1.729704175	0.148581658	-0.295472291	-0.524417988	-0.795699559	-1.893208251	-1.059353212
ENSMUSG00000034640	Tiparp	0.909796229	1.001694172	0.753618973	0.902717249	0.905308644	-0.085977519	-0.566760763	0.957710015	0.366409649	0.937088874	-1.17456125	-2.50311464	-0.341908696	-0.662871643	0.329422533	-1.52645504	0.053471093	-0.25558788
ENSMUSG00000034641	Cd300ld	0.497748425	0.707037328	0.153294736	0.668371994	0.644175321	0.641144308	0.467386991	0.792545929	0.788767764	0.221191772	-1.26706286	-2.143459545	-1.977172354	-1.461286313	0.812599617	-0.285306734	0.668730371	0.07129325
ENSMUSG00000034723	Tmx4	1.413430644	0.717514264	0.892026913	0.937006332	0.738957686	-0.363747173	-0.553227727	0.49979074	0.356321139	1.171878348	0.359010538	-1.553772211	-0.00369387	-0.014613909	-1.315556619	-1.903890186	-1.473489411	0.096054502
ENSMUSG00000034765	Dusp5	0.948899884	0.918907114	0.69883115	1.12876114	1.193001787	0.43925509	0.609550996	0.727566022	1.008991763	0.370546312	-0.777712294	-1.446027403	-1.354391553	-1.452902819	-0.116682275	-1.021673183	-0.510829456	-1.364092276
ENSMUSG00000034771	Tle2	0.366707742	0.700328106	1.645805768	1.14257163	1.191998512	0.059744841	0.692171648	-0.232496183	0.160626681	0.734176101	-1.982669427	-1.295746305	-0.679440938	-0.01325673	-1.569967766	-1.009671982	-0.328642118	0.417760419
ENSMUSG00000034820	Cpsf7	0.070280922	0.030305075	1.242093767	0.398941046	1.080902802	0.027299054	1.130984781	0.237214734	1.056602194	1.734832806	-1.589656713	-1.066856767	-0.423201396	0.181225304	-0.784667439	-1.151803505	-0.59840342	-1.576093246
ENSMUSG00000034833	Tespa1	1.127867907	0.2252853	1.091722066	0.820886538	0.754525769	0.758318405	-0.088673787	0.260890095	0.911234994	0.996512577	-0.632363834	-1.704015065	-1.096493864	0.011190474	-0.762522658	-2.349576415	-0.393814094	0.069025592
ENSMUSG00000034906	Ncaph	0.404798066	-0.171813495	0.588019191	0.044639566	-0.143329715	1.052352873	0.532326316	0.300849177	0.701064304	0.919385591	-0.059602767	0.253197471	1.067667055	0.423115368	-2.377787915	-0.320266147	-2.416722529	-0.797892409
ENSMUSG00000035024	Ncapd3	-0.068463372	0.599967317	0.403044489	0.17405979	1.239002354	0.687617332	0.584287173	0.752896295	-0.1157347	2.132741656	-1.090208714	-1.175217784	-0.097803374	-0.084750627	-2.147876061	-1.233465913	-0.487817752	-0.072278109
ENSMUSG00000035095	Fam167a	0.109575248	0.662059801	0.885263987	0.587567734	0.692628406	0.478489928	0.261484447	0.415657182	0.4498587	1.285043952	-1.893767744	-1.010330694	-0.892708653	-2.395832056	0.568501396	-0.071271935	0.687587858	-0.819807558
ENSMUSG00000035148	Gpr33	0.59604869	0.633357673	0.705467431	0.586246364	1.065159732	0.763701041	0.308983267	0.702480652	0.606860657	0.851539648	-1.000314787	-1.599975969	-0.728887194	-2.608357687	0.598605219	-0.550265853	-0.386180579	-0.544468304
ENSMUSG00000035212	Leprot	0.793489729	0.628127561	0.940670453	1.303722005	0.282184662	1.405106789	0.320077978	0.583138121	0.978478527	-0.483952156	-0.316728267	-0.944703669	-2.085507373	-1.596377202	-0.856706202	-0.476354524	0.37058883	-0.845255263
ENSMUSG00000035236	Scai	0.002769904	0.920471631	1.110430141	0.010165582	1.067754793	-0.619188251	0.339999542	0.282488264	-0.493754371	1.337275196	-1.752303121	-2.209093314	-0.030047181	-1.343759586	1.036635123	-0.046381489	-0.167184331	0.553721468
ENSMUSG00000035283	Adrb1	0.493424355	0.71684544	1.006988483	1.342213486	0.065939624	0.86040046	0.880876052	0.784120608	0.055535363	0.069746364	-1.042518395	-2.374139152	-1.069985322	-1.539549711	0.577301475	-0.843011084	0.032357951	-0.016545997
ENSMUSG00000035356	Nfkbiz	1.329007698	0.857413986	0.96136864	0.841472742	1.615273713	-0.042185321	0.43934443	0.512338723	-0.240407716	0.925415631	-0.520515652	-1.451561627	-0.977885724	-0.601607147	0.165239073	-1.278463821	-0.869290954	-1.664956674
ENSMUSG00000035385	Ccl2	0.505861556	0.737186571	0.912513253	0.750607967	1.401819591	0.340182581	0.234312936	0.555803554	0.607935816	0.562220673	-0.061950051	0.262309361	-0.862239241	-0.41734837	-0.943057755	-1.14278794	-2.853110051	-0.590260452
ENSMUSG00000035399	Oser1	0.866227348	0.781646136	0.513158747	0.433134114	0.341639344	0.167012136	-0.261328425	2.101523583	0.330104068	0.467278752	-1.23946038	-2.157461578	-0.658227939	-1.716433097	-0.442509311	-0.230946169	0.066489621	0.63815305
ENSMUSG00000035476	Tab3	0.787816685	-0.890023174	0.688201321	-0.249942513	0.167868559	0.48865531	1.055242101	0.812914747	0.859196898	1.961383106	-1.501244113	-1.432695344	-1.500028959	-1.126979388	-0.212779057	0.187886046	-0.5541378	0.458665576
ENSMUSG00000035530	Eif1	0.349301013	0.606081813	0.161020322	0.723376038	0.57709144	1.178845839	0.674180571	1.262427935	1.815873603	-0.483631113	0.167108982	-1.254933355	-0.613519734	-1.66336398	-1.065158033	-1.222316186	-0.081943248	-1.130441907
ENSMUSG00000035621	Midn	0.971350452	0.543476644	0.434291787	0.532983598	0.971234039	0.811031445	1.207693591	0.634518804	0.97789848	0.74049117	-0.359104139	-0.403215771	-1.719942284	-1.039738195	-0.278414189	-0.757829056	-1.593071715	-1.673654662
ENSMUSG00000035640	Cbarp	1.068968822	0.454572896	0.992689285	0.671154159	1.162295072	1.04636499	0.854412867	0.325661149	0.764221515	0.073114505	-0.86001319	-1.488128157	-1.04853119	-1.05698468	0.586014244	-1.635203233	-0.548964311	-1.361644745
ENSMUSG00000035919	Bbs9	0.942921785	0.557965859	0.788612354	0.03592262	0.4697357	0.991001769	1.000753011	0.91116449	0.750020563	1.174558868	-0.749196229	-1.526048314	-1.881223917	-1.297198832	-0.189722713	-1.034792107	0.04503297	-0.989507877
ENSMUSG00000036006	Ripor2	1.021254532	0.934561651	1.242302734	0.760888637	1.142949627	0.333773147	0.662168801	0.537132742	0.733326632	0.350300154	-1.245075889	-0.275732551	-0.946403979	-2.034285928	-0.559236125	-0.190918481	-1.005824497	-1.461181206
ENSMUSG00000036022	Fam122b	0.283001463	0.498786698	1.085595908	1.256460811	1.033136107	-0.220694073	0.439296099	1.175810389	0.061711124	1.01376209	-1.568235931	-2.090252103	-1.357490202	-0.568603705	-0.08747646	-1.060765104	0.222838558	-0.116881668
ENSMUSG00000036103	Colec12	0.914786981	0.451698785	0.59798755	0.57610482	0.588056826	0.279077865	-0.435729005	-0.091341902	-0.169862476	0.407322932	-1.133205882	-0.640752942	-2.049026634	-2.229606734	1.249223386	0.699837741	1.218228116	-0.232799426
ENSMUSG00000036109	Mbnl3	0.42985684	-0.187440692	1.101094195	0.389279279	0.268953529	0.388095176	0.932304119	1.44102843	-0.526289888	1.427297952	-1.002929181	-2.202909354	-1.116772343	-1.005563475	0.508926737	-0.569034846	0.635159965	-0.911056443
ENSMUSG00000036459	Wtip	0.228698255	-0.220488039	1.061669021	1.238516892	0.143013125	0.955914754	1.623654095	1.118153529	0.538535066	0.14188431	-0.149694836	-1.109825918	-0.544553187	-1.380934385	-0.341681474	-1.522626015	0.01257978	-1.792814972
ENSMUSG00000036501	Fam13b	0.595297104	1.108827074	0.618286417	0.220665455	1.053170382	0.034547866	0.522885151	1.377298258	-0.987978981	1.482536794	-1.009892389	-1.147629067	-1.889510664	-1.135808647	0.464413971	-1.000833351	0.032492276	-0.338767649
ENSMUSG00000036553	Sh3tc1	1.015324875	0.694067867	0.678191629	0.849521569	1.03005419	0.670616453	1.705614466	0.274608581	0.720875628	0.418482846	-0.361733661	-1.107975895	-0.57794257	-1.358676561	-1.457842626	-1.144529286	-1.17174581	-0.876911694
ENSMUSG00000036667	Tcaf1	0.776309802	0.493755994	0.5869747	0.593488379	0.669076148	0.632159791	0.532673491	0.806002619	0.338886134	0.621926984	-1.254898401	-2.036593172	-1.991036856	-1.619098322	0.564771159	-0.039089531	0.658872337	-0.334181256
ENSMUSG00000036745	Ttll7	0.909058834	0.750520474	0.96202398	0.736167769	0.906239071	0.514306072	0.544532748	0.726972787	0.411828282	0.834843024	-0.632475877	-2.136775827	-1.535980881	-1.313711963	0.460115168	-1.014269355	-0.090964505	-1.032429803
ENSMUSG00000036768	Kif15	1.086667666	-0.136945643	0.838529795	0.523662585	0.110793042	0.771302026	-0.063446114	1.443072817	0.357184493	1.260928671	-1.857340031	-0.792489221	0.426365042	0.609619179	-0.85097203	-1.5707104	-1.441945658	-0.714276218
ENSMUSG00000036777	Anln	0.320932138	-0.199255968	0.576536653	0.475896128	-0.027055078	0.640430678	0.344522658	1.151937669	0.895451025	2.133640994	-0.985708602	-1.697715113	0.675528979	-0.215129123	-1.240827929	-1.301346317	-1.161279195	-0.386559598
ENSMUSG00000036853	Mcoln3	0.748984968	0.538425094	0.638755209	0.654743878	0.444282506	0.870751908	0.693826451	0.898826187	0.676200722	0.607839137	-1.347639205	-1.764132844	-1.762963592	-1.694573147	0.652338164	-0.824414071	0.321435138	-0.352686503
ENSMUSG00000036904	Fzd8	0.831917943	0.571840082	0.100142553	0.626046206	0.81771246	0.565613094	0.795937828	0.688848437	0.877060021	0.784171208	-1.281497902	-1.363711241	-1.814515	-2.258309501	0.233387153	-0.087294066	0.21892087	-0.306270144
ENSMUSG00000037070	Rbmxl1	1.201526129	0.717261543	0.095952039	0.803718213	0.302415301	1.39464497	0.579053489	0.771457854	1.734292885	-1.07757357	-0.06336492	-1.161323822	-0.962658496	-1.311740498	-1.365886347	0.006409273	-0.844764747	-0.819419295
ENSMUSG00000037126	Psd	0.353296987	0.291351572	0.898829377	-0.131674583	1.868947348	0.393906683	1.274952535	1.042642443	-0.596274491	1.076149822	-0.205235125	-0.576554692	-0.390503171	-1.310360158	0.04877332	-1.349810505	-0.892334154	-1.796103208
ENSMUSG00000037185	Krt80	1.249782325	0.809090821	0.657664961	1.479076437	0.910242684	0.955618178	0.344070655	0.530693889	-0.079489227	0.750798728	-0.725918422	-1.422499205	-0.924238604	-2.134780174	-0.562499209	-0.507209793	-0.541063753	-0.789340289
ENSMUSG00000037242	Clic4	1.138390271	0.600122661	1.054263607	0.757721037	0.999032334	0.248605112	0.630782497	0.377378418	0.497139285	0.950616785	-0.193391076	-2.334966386	-1.246311478	-1.028207934	0.038730035	-1.522485417	-0.583540352	-0.383879399
ENSMUSG00000037279	Ovol2	0.748350779	0.611184157	0.734688855	0.774628504	0.868936962	0.392729515	0.839885761	0.965263101	0.308706688	0.737008863	-0.224573621	-0.908953283	-1.41384856	-2.542568803	0.438303808	-0.856521665	-0.294731434	-1.178489627
ENSMUSG00000037313	Tacc3	0.061425496	0.019552492	0.323838222	0.375132139	0.553643718	0.722789238	0.293262122	0.720701001	0.368175346	1.218321197	-0.123097536	-0.058285583	1.497346106	0.008354627	-1.900427397	-2.408797152	-1.394427547	-0.277506488
ENSMUSG00000037318	Traf3ip3	-0.252465735	1.177516669	-0.148378024	1.547133649	1.130502524	1.269550725	0.978222897	0.192031782	0.316548697	0.591301379	-0.971575063	-1.08716479	0.374674795	-0.055274021	-1.36289041	-1.263366607	-1.452504988	-0.983863479
ENSMUSG00000037341	Slc9a7	0.937193733	0.148857687	0.783861667	1.086223068	0.594641887	0.437264035	1.364136853	1.720024801	-0.893925575	0.494932887	-0.297750904	-1.197146618	-1.619697399	-1.145240554	0.08540107	-0.60814738	-0.573974247	-1.316655012
ENSMUSG00000037400	Atp11b	0.152442235	0.60520768	0.550040616	0.237940441	0.600282945	-0.042433386	0.026300965	1.134206402	0.362538513	1.71003727	-2.321180867	-2.179965397	-0.453620583	-0.839465304	0.553135082	-0.372748934	0.217573539	0.059708782
ENSMUSG00000037408	Cnnm4	1.08834948	1.097496347	0.644584689	0.249470635	0.669887241	-0.117464077	1.402895134	0.114192284	-1.157175702	0.505601855	0.466816652	0.202887519	-0.449035972	0.796099667	-0.784542866	-1.883357378	-2.05024357	-0.79646194
ENSMUSG00000037418	Best1	0.488748079	0.850938316	0.601010438	0.755279105	0.501271401	1.045188831	0.325174442	0.635621053	0.507442604	-0.153328461	-2.07743275	-1.695252063	-1.660836127	-1.30006929	0.71139655	0.307312103	0.678692312	-0.521156543
ENSMUSG00000037434	Slc30a1	0.81731558	-0.058370313	0.628494341	-0.346241395	0.589238239	1.102619411	1.217131939	0.741898267	1.460053932	1.203901631	-0.795594337	-0.843635652	-1.259608697	-1.690504342	-0.171676145	-0.33493419	-0.853453044	-1.406635225
ENSMUSG00000037447	Arid5a	0.818841847	0.811983751	0.841585328	0.592318003	1.589341957	0.789808431	1.056142678	-0.11708879	-0.573175861	1.014543401	0.064593532	-0.373185679	-0.776788668	-0.269858858	-1.220572373	-1.294653133	-2.036441001	-0.917394565
ENSMUSG00000037455	Slc18b1	0.48958937	0.266376414	0.79275428	0.501095671	0.497693861	0.53750774	1.064578136	0.872580772	-0.525850482	0.355655568	-1.089995783	-0.365961369	-2.10294932	-2.096180337	-0.184690466	0.557849561	1.310263664	-0.880317281
ENSMUSG00000037492	Zmat4	0.529410925	0.442216347	0.727544149	0.649637407	0.311721998	0.445251972	0.42173648	0.563432413	-0.037381403	0.696871466	-1.536028523	-2.209350978	-2.209350978	-0.804452496	1.014373066	0.35706259	0.607216566	0.030088998
ENSMUSG00000037544	Dlgap5	0.447221283	-0.147859106	0.622706165	0.367079613	0.524338529	1.224762807	0.976984583	0.946178845	0.675244727	1.874926667	-0.327733016	-0.859715182	-0.586384825	-0.389764878	-1.658157309	-1.152139371	-1.167703713	-1.369985819
ENSMUSG00000037548	H2-DMb2	1.366952644	0.7166527	0.967960238	1.493389385	0.993927465	-0.351338449	0.701102398	0.422470768	-0.026383801	0.83719244	0.185525741	-0.860979196	-1.7862419	-0.513605797	-0.750049656	-0.901195398	-1.600821002	-0.894558578
